ID,trait_PathoAD,trait_ClinAD,trait_B.amyloid,trait_Tau.tangles,trait_Cognitive.decline,direction_CBE,direction_TCX
ENSG00000078596,0.03,0.13,0.66,-0.28,-0.22,NONE,UP
ENSG00000124493,0.7,0.48,-0.09,0.5,0.22,DOWN,NONE
ENSG00000127399,0.4,-0.09,-0.02,0.49,-0.22,NONE,NONE
ENSG00000260456,-0.6,-0.21,-1.08,-0.13,-0.21,NONE,NONE
ENSG00000066697,-0.24,0.15,-0.65,-0.12,-0.21,NONE,NONE
ENSG00000105699,0.31,0.02,0.67,0.97,-0.21,NONE,UP
ENSG00000106268,-0.11,0.04,0.26,-0.02,-0.21,NONE,NONE
ENSG00000132429,-0.13,-0.05,-0.36,-0.27,-0.21,UP,NONE
ENSG00000173933,0.21,-0.09,0.09,-0.63,-0.21,NONE,NONE
ENSG00000101544,-0.35,-0.54,0.13,-0.52,-0.21,NONE,NONE
ENSG00000110497,0.23,-0.66,-0.12,-0.3,-0.21,NONE,NONE
ENSG00000254986,1.03,0.52,2.39,0.21,0.21,UP,NONE
ENSG00000061273,0.14,-0.14,0.55,-0.47,0.21,NONE,NONE
ENSG00000186472,0.28,-0.17,0.04,1.22,-0.21,NONE,DOWN
ENSG00000188559,-0.28,0.02,0.48,-0.65,0.21,NONE,NONE
ENSG00000000971,-0.2,-0.01,0.85,-0.01,-0.21,UP,UP
ENSG00000172785,0.25,-0.2,-0.05,0.12,-0.21,NONE,NONE
ENSG00000080823,0.04,-0.53,-0.26,1.23,0.21,DOWN,NONE
ENSG00000166562,0.04,-0.02,0.79,0.03,-0.21,NONE,UP
ENSG00000110799,-0.13,-0.12,0.49,-0.46,-0.21,NONE,UP
ENSG00000188322,0.1,0.08,-0.55,0.02,-0.21,NONE,NONE
ENSG00000163939,0.68,-0.04,0.63,1.04,0.21,NONE,NONE
ENSG00000142686,0.05,0.15,-0.63,0.01,-0.21,UP,NONE
ENSG00000198892,-0.18,-0.34,0.06,-0.29,-0.21,NONE,NONE
ENSG00000054282,0.63,-0.09,0.62,0.89,0.21,NONE,NONE
ENSG00000139675,-0.1,0.09,-0.32,0.95,-0.21,DOWN,NONE
ENSG00000107175,0.22,-0.2,0.44,1.27,0.21,NONE,NONE
ENSG00000172432,-0.1,0.02,-0.32,-1.15,-0.21,NONE,NONE
ENSG00000166313,0.65,0.22,-0.29,0.24,-0.21,NONE,NONE
ENSG00000197694,-0.02,-0.1,-0.2,-0.83,-0.21,NONE,NONE
ENSG00000164828,-0.72,-0.16,0.03,-1.87,-0.21,NONE,NONE
ENSG00000049283,0.47,0.55,-0.47,0.87,0.21,DOWN,NONE
ENSG00000124831,-1.46,0.37,-1.95,-0.8,-0.21,DOWN,NONE
ENSG00000088682,-0.21,-0.09,-1.68,0.49,-0.21,NONE,NONE
ENSG00000130818,0.22,-0.29,0.89,-0.03,-0.21,NONE,NONE
ENSG00000238741,0.7,0.06,0.28,2.06,0.21,NA,NA
ENSG00000162688,-0.98,-0.1,-0.92,-0.7,-0.21,NONE,NONE
ENSG00000100124,0.09,-0.18,0.04,1.35,-0.21,NONE,NONE
ENSG00000164300,0.47,0.34,1.98,-0.75,0.21,NONE,UP
ENSG00000188690,-0.27,0.05,-0.61,0.18,-0.21,DOWN,NONE
ENSG00000240344,-0.56,-0.25,-0.81,-0.1,-0.21,NONE,NONE
ENSG00000103150,1.23,-0.04,2.03,0.29,0.21,NONE,NONE
ENSG00000160014,0.12,-0.22,0.47,0.27,-0.21,NONE,DOWN
ENSG00000164880,0.15,-1.64,-0.04,0.33,-0.21,NONE,NONE
ENSG00000163002,-0.55,0.04,-0.13,0.02,-0.21,NONE,NONE
ENSG00000138074,0.56,0.03,1.29,0.11,-0.21,NONE,NONE
ENSG00000144381,-0.21,-0.33,0.35,-0.79,-0.21,NONE,NONE
ENSG00000113391,-0.59,0.22,0.14,0.06,-0.21,NONE,NONE
ENSG00000176956,0.13,-0.31,-0.44,0.58,0.21,NONE,NONE
ENSG00000148341,-0.12,-0.96,-0.52,-0.06,-0.21,DOWN,DOWN
ENSG00000139826,-0.04,0,0.27,0.1,0.21,NONE,NONE
ENSG00000169398,-0.05,0.16,1.04,-0.27,0.21,DOWN,NONE
ENSG00000168952,-0.72,0.03,-1.35,-0.22,-0.21,NONE,NONE
ENSG00000135387,-0.2,0.22,0.13,-0.77,-0.21,NONE,NONE
ENSG00000074695,0.14,0.42,1.2,-0.28,0.21,NONE,UP
ENSG00000101191,-1.04,0.97,-0.24,-2.32,0.21,UP,NONE
ENSG00000051382,-0.22,0.06,-0.46,0.16,-0.21,NONE,NONE
ENSG00000159346,0.02,0.05,0.28,-0.45,-0.21,NONE,NONE
ENSG00000188428,-0.11,0.34,0.88,-0.6,0.21,NONE,NONE
ENSG00000148297,0.21,0.09,0.48,1.29,0.21,NONE,NONE
ENSG00000197362,0.24,-0.28,-0.14,-0.07,-0.21,NONE,NONE
ENSG00000188738,0.55,-0.81,0.18,1.18,0.21,NONE,NONE
ENSG00000253352,0.03,-0.41,1.3,-0.03,-0.21,NONE,NONE
ENSG00000121691,-0.5,-0.48,0.6,-0.65,0.21,UP,UP
ENSG00000182463,0.01,0.03,-0.44,0.32,0.21,NONE,NONE
ENSG00000205937,-0.46,0.07,-1.31,-1.04,-0.21,NONE,NONE
ENSG00000110436,0,-0.13,0.47,-0.61,0.21,NONE,UP
ENSG00000146267,-0.01,-0.01,-1.17,0.46,-0.21,NONE,DOWN
ENSG00000144134,-0.58,-0.4,-0.86,-0.28,-0.21,DOWN,DOWN
ENSG00000100281,-0.26,-0.66,-0.93,0.08,-0.21,NONE,NONE
ENSG00000205220,-0.02,-0.52,-0.56,0.88,-0.2,NONE,NONE
ENSG00000168748,0.29,-0.22,-0.25,0.37,-0.2,NONE,NONE
ENSG00000173546,0.28,0.46,0.65,-0.59,0.2,NONE,NONE
ENSG00000073464,0.34,0.61,0.19,0.16,0.2,UP,NONE
ENSG00000204427,0.11,0.05,-0.64,0.26,-0.2,UP,NONE
ENSG00000137752,-0.55,0.07,0.03,-1.3,0.2,NONE,UP
ENSG00000102580,0.06,-0.32,1.03,-1.49,-0.2,UP,UP
ENSG00000120798,-1.36,0.01,-1.53,-0.13,-0.2,NONE,NONE
ENSG00000113838,0.2,-0.31,0.5,-0.54,-0.2,UP,NONE
ENSG00000160688,0.1,-1.45,-0.28,0.38,-0.2,NONE,NONE
ENSG00000112559,0.24,0.27,0.23,-0.15,0.2,NONE,NONE
ENSG00000138688,-0.11,0.47,1.05,-0.72,0.2,UP,NONE
ENSG00000198000,0.07,0.08,0.21,1.17,0.2,NONE,NONE
ENSG00000116747,0.28,-0.37,0.55,0.64,-0.2,NONE,NONE
ENSG00000136631,-1.16,-0.3,-3.26,0,-0.2,NONE,NONE
ENSG00000121879,0.03,0.88,0.15,-0.11,0.2,UP,UP
ENSG00000010327,-0.18,-0.05,0.48,-0.12,0.2,UP,UP
ENSG00000198466,0.81,-0.36,0.7,0.02,0.2,DOWN,DOWN
ENSG00000170315,0.09,-0.16,0.27,-0.68,-0.2,UP,NONE
ENSG00000134852,-0.04,-0.03,-0.99,1.95,-0.2,NONE,NONE
ENSG00000120158,-0.4,-0.03,-0.25,0.04,0.2,NONE,NONE
ENSG00000099821,-0.26,-0.26,-0.42,-0.03,-0.2,NONE,NONE
ENSG00000172568,-0.14,-0.27,-0.18,0.47,-0.2,NONE,NONE
ENSG00000138468,-0.72,0.02,-0.04,-0.56,-0.2,NONE,NONE
ENSG00000162704,0.15,0.17,1.83,-0.02,0.2,NONE,NONE
ENSG00000143149,-0.6,-0.21,-0.03,-1.24,-0.2,NONE,UP
ENSG00000059804,-0.06,-0.18,0.19,0.41,0.2,NONE,NONE
ENSG00000179085,-0.47,-0.3,-0.81,0.32,-0.2,NONE,NONE
ENSG00000163701,-0.32,-0.9,-1.36,-0.24,-0.2,NONE,DOWN
ENSG00000144550,-0.18,0.25,-0.95,-0.76,-0.2,NONE,NONE
ENSG00000007376,0.87,0.01,0.04,1.84,0.2,NONE,NONE
ENSG00000125449,0.08,-0.21,-0.15,0.22,-0.2,NONE,NONE
ENSG00000188677,0.26,-0.25,0.41,0.02,-0.2,NONE,DOWN
ENSG00000113522,0.57,0.06,0.09,1.62,-0.2,NONE,NONE
ENSG00000001461,2.4,0.67,2.73,0.02,0.2,NONE,DOWN
ENSG00000119771,0.27,0.75,-0.68,-0.1,0.2,NONE,NONE
ENSG00000166471,0.01,-0.15,0.06,0.1,-0.2,NONE,NONE
ENSG00000006062,-0.09,-0.21,-0.05,-1.02,-0.2,NONE,NONE
ENSG00000213347,-0.55,-1,-0.91,-0.1,-0.2,DOWN,DOWN
ENSG00000162873,0.22,1.01,-0.38,0.22,0.2,NONE,NONE
ENSG00000204564,-0.19,0.11,-1.04,0.83,0.2,NONE,NONE
ENSG00000242125,-0.24,0,-0.39,0.16,0.2,NONE,NONE
ENSG00000105711,0.19,0.71,-0.36,0.35,0.2,NONE,NONE
ENSG00000167543,-0.08,-0.82,0.22,0.6,0.2,NONE,NONE
ENSG00000167657,0.34,-0.1,-0.09,0.19,0.2,NONE,NONE
ENSG00000135363,0.35,-0.1,0.65,-0.05,-0.2,NONE,UP
ENSG00000142235,0.36,-0.32,-0.3,0.22,0.2,NONE,NONE
ENSG00000116106,-0.02,0.39,-1.04,0.25,0.2,NONE,DOWN
ENSG00000213199,-0.85,0,-1.24,-0.04,0.2,DOWN,NONE
ENSG00000132950,0.09,-0.48,0.3,0.49,0.2,NONE,NONE
ENSG00000184110,0.38,-0.02,-0.28,-0.3,-0.2,NONE,NONE
ENSG00000175066,-0.85,0.3,-0.09,-0.07,0.2,DOWN,NONE
ENSG00000149633,0.11,-0.14,0.49,0.17,0.2,DOWN,NONE
ENSG00000118496,0.16,0.3,0.92,-0.21,0.2,NONE,NONE
ENSG00000188895,-0.09,0.68,0.57,-0.44,0.2,NONE,NONE
ENSG00000184436,-0.05,-0.54,-0.45,1.79,-0.2,DOWN,NONE
ENSG00000157540,0.51,0.14,0.46,0.17,0.2,NONE,NONE
ENSG00000162512,1.12,0.18,1.16,-0.28,0.2,NONE,NONE
ENSG00000144591,-0.07,-0.64,-0.69,0.73,-0.2,NONE,NONE
ENSG00000188739,0.09,0.25,-0.15,2.15,0.2,NA,NA
ENSG00000108423,-0.33,-0.87,-0.03,0.07,-0.2,NONE,NONE
ENSG00000139116,0.06,-0.05,0.03,0.06,-0.2,NONE,NONE
ENSG00000047188,-0.75,0.52,-0.72,-0.19,-0.2,NONE,NONE
ENSG00000122367,-0.03,-0.38,0.05,-0.59,-0.2,DOWN,DOWN
ENSG00000119718,0,0.53,0.26,-0.13,0.2,NONE,NONE
ENSG00000163171,-0.12,0.2,-1.19,0.47,0.2,NONE,NONE
ENSG00000129353,0.03,-0.03,0.51,-0.01,0.2,NONE,UP
ENSG00000240065,-0.09,0.79,0.18,-0.07,0.2,NONE,NONE
ENSG00000105829,-0.38,-0.45,0.17,0.29,-0.2,NONE,NONE
ENSG00000112282,-0.53,0.01,-0.28,-1.33,-0.2,NONE,NONE
ENSG00000147509,-0.39,-0.11,0.06,-0.29,0.2,NONE,NONE
ENSG00000183891,-0.92,0.01,-0.57,-0.24,-0.2,NONE,NONE
ENSG00000136059,0.65,-0.01,0.21,0.16,0.2,NONE,NONE
ENSG00000077380,0.4,0.23,0.5,1,0.2,NONE,NONE
ENSG00000115828,-0.15,0.08,-0.69,-0.19,-0.2,NONE,NONE
ENSG00000103723,0.04,0.2,-0.86,0.62,0.2,NONE,NONE
ENSG00000142549,0.19,0.31,-1.08,0.72,-0.2,NONE,DOWN
ENSG00000170917,-1.26,-0.06,-1.87,0.1,-0.2,NONE,NONE
ENSG00000140553,-0.37,0.08,-0.94,-0.37,0.2,NONE,NONE
ENSG00000168135,0.05,-0.01,-0.68,0.39,-0.2,NONE,NONE
ENSG00000107186,0.41,1.63,0.83,-0.28,0.2,UP,NONE
ENSG00000117620,-0.1,-0.04,0.95,0.82,-0.2,NONE,NONE
ENSG00000120437,-0.18,0.72,-0.1,-0.52,0.2,NONE,NONE
ENSG00000235098,-0.06,-0.53,-0.09,-1.09,-0.2,NONE,NONE
ENSG00000151468,0.15,0.5,-0.25,-0.03,0.2,NONE,NONE
ENSG00000153201,0.2,0.36,0.49,-0.78,0.2,UP,NONE
ENSG00000167107,0.06,0.13,0,0.5,0.2,DOWN,NONE
ENSG00000105325,0.51,-0.09,0.19,0.31,0.2,NONE,NONE
ENSG00000249437,0.29,0.05,0.6,0.44,0.2,NONE,NONE
ENSG00000197249,-0.67,-0.03,0.36,-0.3,0.2,UP,UP
ENSG00000104957,-0.31,0.04,-0.09,0.27,0.2,NONE,NONE
ENSG00000254004,0.6,0.01,0.83,-0.15,0.2,UP,NONE
ENSG00000103266,0.19,-0.38,0.03,1.26,-0.2,NONE,NONE
ENSG00000120662,-0.61,0.73,-0.5,-0.2,0.19,NONE,NONE
ENSG00000239911,-0.43,-0.13,-1.31,0.19,-0.19,NONE,NONE
ENSG00000261824,0.24,-0.29,0.07,1.1,0.19,NONE,NONE
ENSG00000243649,-0.98,-0.33,-0.44,0.75,-0.19,NA,NA
ENSG00000128335,-0.01,-0.19,-0.14,0.68,-0.19,NONE,NONE
ENSG00000161958,-0.12,0.04,0.69,-1.16,0.19,NA,NA
ENSG00000162783,0.24,-0.13,-0.16,-0.62,-0.19,UP,NONE
ENSG00000113312,-0.47,0.06,-0.73,0.69,-0.19,NONE,NONE
ENSG00000196459,-0.32,-0.07,-0.21,0.48,0.19,NONE,NONE
ENSG00000173113,-0.06,0,-0.63,0.55,0.19,NONE,NONE
ENSG00000198677,-1.11,-0.03,-0.18,-0.65,-0.19,NONE,NONE
ENSG00000013523,0.2,0.2,0.4,-0.34,-0.19,NONE,NONE
ENSG00000111752,-0.89,-0.02,-0.35,-1.46,-0.19,NONE,NONE
ENSG00000108963,-0.07,0.04,-0.86,-0.84,0.19,UP,NONE
ENSG00000112874,0.02,-0.26,0.03,-0.51,-0.19,NONE,NONE
ENSG00000140519,0.06,-0.08,0.08,-0.13,-0.19,NONE,UP
ENSG00000162989,-0.05,-0.1,-1.18,0.49,-0.19,NONE,DOWN
ENSG00000158079,-0.35,0.03,0.18,-1.58,-0.19,NONE,NONE
ENSG00000104059,0.07,0.18,-1.48,0.25,-0.19,DOWN,NONE
ENSG00000178397,-0.14,0.15,-0.18,-0.08,0.19,NONE,NONE
ENSG00000090447,0.26,0,-0.42,0.64,0.19,NONE,NONE
ENSG00000109881,0.42,-0.05,0.07,1.63,0.19,NONE,DOWN
ENSG00000012817,-0.14,-0.15,0.08,0.1,0.19,NONE,NONE
ENSG00000169427,1.14,0.18,-0.04,2.17,0.19,NONE,NONE
ENSG00000153989,-0.22,0.02,-0.02,-0.47,-0.19,NONE,NONE
ENSG00000198929,0.19,-0.41,-0.14,0.36,-0.19,NONE,NONE
ENSG00000120688,0.18,0.19,-0.69,1.17,0.19,NONE,NONE
ENSG00000162836,-0.99,-0.4,-0.69,-1.58,-0.19,NONE,NONE
ENSG00000115295,-1.38,-0.3,0.13,-0.39,-0.19,NONE,NONE
ENSG00000166426,0.2,0.22,-1.07,0.67,0.19,NONE,UP
ENSG00000198856,-0.73,0.21,0.09,-1.21,-0.19,NONE,UP
ENSG00000160888,-0.41,-0.18,-0.29,-0.6,0.19,NONE,NONE
ENSG00000171943,-0.29,-0.09,0.52,-1.25,-0.19,NONE,NONE
ENSG00000189171,0.05,-0.42,0.71,-0.13,-0.19,NONE,NONE
ENSG00000198218,-0.6,0.23,-0.5,-0.32,0.19,NONE,NONE
ENSG00000123815,0.09,-0.46,0.05,0.18,-0.19,NONE,NONE
ENSG00000198648,-0.04,0.25,-0.28,-0.34,-0.19,NONE,NONE
ENSG00000077616,0.08,1.2,0.06,0.21,0.19,NONE,NONE
ENSG00000246922,-0.11,-0.18,-0.66,0.47,-0.19,DOWN,DOWN
ENSG00000189221,-0.81,0,0.19,-0.79,-0.19,NONE,UP
ENSG00000204599,0.31,0.19,1.68,0.12,0.19,NONE,NONE
ENSG00000089094,0.15,-0.13,0.17,-0.7,-0.19,NONE,NONE
ENSG00000124164,0.66,0.77,0.41,1.13,0.19,NONE,DOWN
ENSG00000160678,-0.02,0.01,0.18,-0.57,0.19,NONE,NONE
ENSG00000143079,-0.34,0.03,0.1,-0.51,0.19,NONE,NONE
ENSG00000184619,0.31,0.16,1.19,-0.53,0.19,NA,NA
ENSG00000149179,-0.42,0.31,-0.83,0.1,0.19,NONE,NONE
ENSG00000054118,0.07,0.42,-0.06,-0.01,0.19,NONE,NONE
ENSG00000164134,0.15,-0.23,-0.09,0.58,-0.19,NONE,NONE
ENSG00000175216,-0.25,0.16,-0.17,-0.97,-0.19,NONE,NONE
ENSG00000104129,0.1,-0.07,-0.19,0.94,0.19,NONE,NONE
ENSG00000147383,0.02,0.17,-0.31,-0.17,-0.19,NONE,NONE
ENSG00000138587,-0.16,-0.23,-0.49,0.22,-0.19,UP,NONE
ENSG00000181804,0.21,0.12,1.19,-0.14,0.19,NONE,UP
ENSG00000135837,0.2,0.1,0.78,-0.08,-0.19,NONE,UP
ENSG00000168653,-0.37,-0.16,-1.98,0.37,-0.19,NONE,NONE
ENSG00000145687,-0.16,0.47,-0.49,-1.29,0.19,NONE,NONE
ENSG00000101134,-0.05,-0.29,-0.09,-0.48,-0.19,NONE,NONE
ENSG00000163125,-1.07,-0.01,-1.57,-0.27,-0.19,NONE,NONE
ENSG00000041357,0.03,-0.3,-0.41,1.35,-0.19,NONE,NONE
ENSG00000085563,-0.37,0.02,0.09,-1.14,-0.19,UP,UP
ENSG00000088340,-0.03,-0.15,-0.11,0.5,-0.19,DOWN,DOWN
ENSG00000196208,-0.37,0.09,0.5,0.15,0.19,NONE,NONE
ENSG00000112118,0.09,0.12,0.63,0.17,0.19,NONE,NONE
ENSG00000156453,0.49,-0.17,0.21,-0.4,-0.19,NONE,NONE
ENSG00000171865,0.28,0.15,0.5,1.7,0.19,NONE,NONE
ENSG00000063761,0.38,-0.25,-0.26,0.13,0.19,DOWN,DOWN
ENSG00000120253,-0.13,-1.63,0.64,-0.14,-0.19,NONE,NONE
ENSG00000105576,0.05,0.37,0.21,-0.51,0.19,NONE,NONE
ENSG00000113361,0.34,-0.08,1.01,0.22,-0.19,NONE,NONE
ENSG00000171988,-0.78,-0.22,-0.28,0.43,0.19,NONE,NONE
ENSG00000108306,0.05,0.24,-0.12,-1.26,-0.19,NONE,NONE
ENSG00000197619,0.05,0.36,0.2,-0.23,0.19,NONE,NONE
ENSG00000083093,0.14,0.12,0.06,1.59,0.19,NONE,NONE
ENSG00000119640,-0.29,0.15,-1.29,-0.83,-0.19,NONE,NONE
ENSG00000012779,-0.53,-0.27,0.31,-0.78,-0.19,UP,NONE
ENSG00000126759,0.08,-0.77,-0.01,0.14,-0.19,NONE,DOWN
ENSG00000022556,0.96,0.86,0.07,0.47,0.19,NONE,NONE
ENSG00000085871,-0.33,-0.08,-0.02,0.09,-0.19,NONE,NONE
ENSG00000089053,0,0.38,-0.1,0.29,0.19,NONE,NONE
ENSG00000172889,-0.11,-0.31,-0.39,0.03,-0.19,NONE,NONE
ENSG00000168405,-0.91,0.31,-0.49,-0.83,0.19,NONE,UP
ENSG00000006025,0.09,0.09,-0.08,0.01,0.19,NONE,NONE
ENSG00000147576,-1.21,-0.65,-0.84,-0.92,-0.19,DOWN,NONE
ENSG00000213380,0.98,0.05,1.63,-0.12,0.19,NONE,NONE
ENSG00000132967,-0.34,-0.18,-0.6,-0.47,-0.19,NONE,NONE
ENSG00000173744,-0.05,0.76,0.17,-1.11,0.19,NONE,NONE
ENSG00000169375,0.25,0.33,0.85,0.17,0.19,NONE,NONE
ENSG00000004864,0.27,0.03,1.38,-0.08,0.19,DOWN,NONE
ENSG00000187994,0.23,-0.37,0.08,1.07,0.19,NONE,NONE
ENSG00000198712,0.22,0.41,0.18,-0.05,-0.19,NONE,NONE
ENSG00000237651,0.43,-0.18,0.01,0.1,-0.19,NA,NA
ENSG00000198720,0.88,0.34,0.41,0.64,0.19,NONE,NONE
ENSG00000064886,1.23,0.24,3.9,1.94,0.19,NONE,UP
ENSG00000196504,0.14,0.46,0.39,0.74,0.19,NONE,NONE
ENSG00000236618,-0.01,0.01,-0.02,0.16,-0.19,NA,NA
ENSG00000147316,-0.47,-0.06,0.01,-0.09,0.19,NONE,NONE
ENSG00000172458,-0.08,-0.48,-0.05,-0.2,0.19,NONE,NONE
ENSG00000103932,0.69,-0.03,-0.13,0.4,-0.19,NONE,NONE
ENSG00000226287,-0.05,-0.11,-0.82,0.14,-0.19,NONE,NONE
ENSG00000254221,-0.15,-0.45,-0.09,0.06,-0.19,NONE,UP
ENSG00000204220,-0.25,-0.1,-1.88,0.01,-0.19,NONE,NONE
ENSG00000169258,0.16,-0.31,-0.78,0.35,-0.19,NONE,NONE
ENSG00000115310,-0.18,-0.16,-0.21,-0.42,-0.19,NONE,NONE
ENSG00000164182,0.15,0.51,-1.03,0.4,-0.18,NONE,NONE
ENSG00000119772,0.44,-0.11,1.03,0.07,-0.18,NONE,NONE
ENSG00000165966,0.08,0.78,0.04,-0.2,0.18,UP,UP
ENSG00000085465,-1.08,-0.37,-2.24,-0.16,-0.18,NONE,NONE
ENSG00000137496,-0.86,-0.16,-0.6,-1.16,-0.18,UP,NONE
ENSG00000184752,-0.32,0.88,-0.57,0.1,0.18,NONE,NONE
ENSG00000135503,0.23,0.2,-0.1,1,0.18,NONE,NONE
ENSG00000146433,-0.02,-0.06,-0.26,0.54,-0.18,NONE,NONE
ENSG00000243789,0.05,-0.13,-0.13,-0.05,-0.18,NONE,NONE
ENSG00000158773,-0.13,-0.78,-1.3,0.62,-0.18,NONE,NONE
ENSG00000004478,0.1,0.26,0.06,-0.19,0.18,UP,NONE
ENSG00000164181,-0.08,0.13,0.99,-0.19,0.18,NONE,UP
ENSG00000148248,0.42,-0.42,0.85,-0.42,-0.18,NONE,NONE
ENSG00000172062,0.6,0.11,0.77,0.02,-0.18,NONE,NONE
ENSG00000088808,-0.22,-0.47,-0.8,0,-0.18,NONE,NONE
ENSG00000130958,0.47,0.14,0.85,0.22,0.18,NONE,NONE
ENSG00000223705,-0.86,-0.55,-1.22,-0.32,-0.18,NONE,DOWN
ENSG00000165669,-0.53,-0.47,0.06,-0.09,-0.18,NONE,NONE
ENSG00000128218,0.1,-0.22,-0.05,1.19,-0.18,NA,NA
ENSG00000115966,-0.35,0.45,-0.37,0.19,0.18,NONE,NONE
ENSG00000168589,-0.17,0.25,-0.28,0.81,-0.18,DOWN,NONE
ENSG00000182224,0.01,-0.01,-0.17,-0.11,-0.18,NA,NA
ENSG00000005249,-0.42,0.39,-0.59,0.65,0.18,NONE,NONE
ENSG00000145919,-0.1,0.01,0.43,-0.49,0.18,NONE,NONE
ENSG00000128881,0.25,-0.06,-0.38,0.67,-0.18,NONE,NONE
ENSG00000138246,-0.56,0.27,-0.93,-0.69,-0.18,NONE,NONE
ENSG00000128245,-0.06,0,-0.99,-0.46,-0.18,NONE,NONE
ENSG00000159128,-0.19,0.2,-0.25,0.35,0.18,NONE,NONE
ENSG00000165533,-1.27,0.15,-2.27,-0.03,-0.18,DOWN,NONE
ENSG00000132793,0.03,0.01,0.53,-0.08,0.18,UP,UP
ENSG00000111912,0.38,0.25,0.05,1.84,0.18,NONE,NONE
ENSG00000154229,0.34,0.15,0.96,-0.07,0.18,UP,UP
ENSG00000188483,0.07,-0.35,-0.1,-0.83,-0.18,NONE,NONE
ENSG00000100439,0.17,0.14,0.43,-0.05,0.18,NONE,UP
ENSG00000174365,-0.3,-0.43,-0.26,1.18,-0.18,NONE,NONE
ENSG00000205403,0,0.53,0.56,0.19,0.18,UP,UP
ENSG00000119231,0.38,0.05,0.27,0.33,-0.18,NONE,NONE
ENSG00000278540,-0.06,0.48,-0.5,-1.51,-0.18,NONE,NONE
ENSG00000112695,-0.77,0.04,-0.33,0.1,-0.18,NONE,NONE
ENSG00000164088,-0.09,-0.11,-0.05,-0.07,0.18,NONE,NONE
ENSG00000124383,-0.12,-1,-0.39,0.19,-0.18,NONE,NONE
ENSG00000139977,0.27,0.1,0.08,0.14,-0.18,NONE,NONE
ENSG00000197102,0.58,0.21,-0.11,0.61,0.18,NONE,NONE
ENSG00000107077,0.2,0.1,0.23,-0.68,-0.18,DOWN,NONE
ENSG00000239305,0.31,0.34,1.7,0.18,0.18,NONE,NONE
ENSG00000112210,-0.08,-0.23,0.56,0.14,-0.18,UP,UP
ENSG00000149499,0.06,-0.02,0.22,0.34,0.18,NONE,NONE
ENSG00000133316,0.04,-0.18,-0.52,0.61,0.18,NONE,NONE
ENSG00000084731,0.49,0.54,0.17,0.01,0.18,UP,NONE
ENSG00000069020,0.24,-0.22,-0.2,0.66,0.18,NONE,NONE
ENSG00000139899,-0.2,-0.72,-0.11,-0.29,-0.18,DOWN,NONE
ENSG00000171735,0.08,0.02,0.56,1.05,0.18,NONE,DOWN
ENSG00000119711,-0.97,-0.7,-0.16,-1.41,-0.18,NONE,NONE
ENSG00000162437,0.02,-0.01,0.22,-0.24,0.18,NONE,UP
ENSG00000115290,0.05,0.2,-0.05,1.32,0.18,NONE,NONE
ENSG00000014123,-0.79,-0.35,-0.01,-0.31,-0.18,NONE,NONE
ENSG00000169221,0.62,-0.12,-0.14,0.39,0.18,NONE,NONE
ENSG00000079102,0.14,-0.46,-0.35,1.03,-0.18,DOWN,NONE
ENSG00000137411,0.06,0.16,0.09,0.44,0.18,NONE,NONE
ENSG00000181035,0.28,-0.34,0.05,0.23,-0.18,NONE,NONE
ENSG00000102763,-0.63,0.05,-0.86,-1.16,-0.18,NONE,NONE
ENSG00000171222,-0.36,-0.62,-0.94,0.65,-0.18,DOWN,NONE
ENSG00000174136,-0.3,-0.17,-0.48,-0.09,-0.18,NONE,NONE
ENSG00000155816,-0.1,0.04,0.2,0.01,0.18,NONE,NONE
ENSG00000188613,0.3,0.39,0.48,0.33,0.18,NONE,UP
ENSG00000052126,-0.76,-0.03,-2.34,-0.05,0.18,NONE,NONE
ENSG00000145247,-0.09,0.3,-0.74,0.2,-0.18,NONE,DOWN
ENSG00000160445,-0.05,-0.17,-0.35,0.06,-0.18,NONE,NONE
ENSG00000171051,-0.58,-0.13,0.02,-1.03,0.18,UP,UP
ENSG00000167487,0.45,-0.21,0.09,0.15,-0.18,NONE,NONE
ENSG00000133858,-1.3,0.05,-1.12,-2.28,0.18,NONE,NONE
ENSG00000126861,-0.02,0.41,0.3,-0.29,-0.18,NONE,NONE
ENSG00000102309,-0.02,0.05,-1.02,0.19,0.18,NONE,NONE
ENSG00000162616,0.04,0.38,1.09,-0.25,0.18,UP,NONE
ENSG00000105717,-0.34,-0.8,-0.33,0.71,0.18,NONE,NONE
ENSG00000109079,-0.38,0.62,-0.12,-0.34,0.18,NONE,NONE
ENSG00000186063,-0.25,0.38,0.63,-0.08,0.18,UP,UP
ENSG00000131469,-0.36,0.31,-0.07,0.01,-0.18,NONE,NONE
ENSG00000155660,-0.25,-0.11,0.51,-0.83,0.18,UP,UP
ENSG00000172638,0.2,0.02,0.2,0.25,0.18,NONE,NONE
ENSG00000213463,0.71,0.16,0.97,-0.07,-0.18,NONE,NONE
ENSG00000131236,0.06,0.25,0.83,-0.49,0.18,NONE,NONE
ENSG00000128284,0.09,0.98,0.39,-0.14,0.18,NONE,UP
ENSG00000165997,-0.26,0.03,-0.62,-0.34,-0.18,NONE,NONE
ENSG00000196233,1.78,-0.26,0.85,0.8,0.18,NONE,NONE
ENSG00000196678,-0.63,0.01,0.05,-0.58,-0.18,NONE,NONE
ENSG00000166337,-0.25,0.14,-1.15,0.2,0.18,NONE,NONE
