ID,logFC_CBE_Mayo
ENSG00000136026,0.112044998
ENSG00000174600,0.443788149
ENSG00000111596,0.035378718
ENSG00000110880,0.073288681
ENSG00000135678,0.288320328
ENSG00000111605,0.274830996
ENSG00000169372,0.037702743
ENSG00000008405,0.311785347
ENSG00000175183,-0.242165321
ENSG00000175215,0.164750721
ENSG00000110887,-0.523056929
ENSG00000011465,0.46573438
ENSG00000175203,-0.047034966
ENSG00000175197,-0.227338653
ENSG00000177990,-0.541026254
ENSG00000136048,0.233672228
ENSG00000178498,-0.001517208
ENSG00000139318,-0.014742857
ENSG00000127334,0.149562102
ENSG00000102189,0.215556255
ENSG00000123427,-0.028298525
ENSG00000255150,0.303991495
ENSG00000111145,0.089566591
ENSG00000198673,-0.452304445
ENSG00000180263,0.116336501
ENSG00000198855,0.038353939
ENSG00000166225,0.021461957
ENSG00000139354,0.32501574
ENSG00000111087,-0.085177732
ENSG00000139278,0.376639868
ENSG00000173401,-0.105154872
ENSG00000180481,-0.063559729
ENSG00000120820,-0.034121278
ENSG00000111670,0.062559273
ENSG00000135677,0.093429079
ENSG00000238105,-0.171630981
ENSG00000155974,-0.039231902
ENSG00000111727,0.101528851
ENSG00000127311,0.1772433
ENSG00000025423,0.113352174
ENSG00000166598,0.276386001
ENSG00000166130,0.531966828
ENSG00000139269,-0.545461498
ENSG00000090376,0.337786766
ENSG00000136003,-0.062307534
ENSG00000166006,-0.25025788
ENSG00000135643,0.224641115
ENSG00000155980,0.210884968
ENSG00000049130,0.334816907
ENSG00000111615,0.1183932
ENSG00000174106,0.060805521
ENSG00000139292,-0.141635535
ENSG00000111052,0.106971765
ENSG00000257242,-0.803776851
ENSG00000255693,-0.21287278
ENSG00000205056,0.856342821
ENSG00000246363,0.198626976
ENSG00000139233,0.078641552
ENSG00000139263,0.050042327
ENSG00000123384,0.133784767
ENSG00000111144,-0.048523863
ENSG00000090382,1.026067179
ENSG00000139266,0.0245508
ENSG00000166986,0.058215306
ENSG00000166987,-0.189398565
ENSG00000111554,-0.035206795
ENSG00000135679,-0.220071878
ENSG00000111142,0.057878265
ENSG00000037897,-0.123846149
ENSG00000127720,-0.043608139
ENSG00000182050,-0.027935582
ENSG00000265917,0.179702723
ENSG00000061987,-0.300281729
ENSG00000198015,-0.146528647
ENSG00000174099,-0.070838941
ENSG00000120832,-0.359466627
ENSG00000196091,-0.036174285
ENSG00000166268,0.474683171
ENSG00000166886,-0.07116936
ENSG00000196531,-0.040471388
ENSG00000187109,-0.19300164
ENSG00000067798,-0.048414697
ENSG00000184752,0.001581866
ENSG00000185633,-0.118093586
ENSG00000139350,0.005421861
ENSG00000166881,-0.096927754
ENSG00000120837,-0.022248363
ENSG00000120798,-0.259668169
ENSG00000111696,-0.309924352
ENSG00000074527,-0.069976008
ENSG00000133636,-0.208184698
ENSG00000074590,0.570928591
ENSG00000173598,0.125372227
ENSG00000111581,-0.150043158
ENSG00000075188,-0.176172371
ENSG00000182379,0.035339797
ENSG00000135506,0.07447555
ENSG00000091039,0.139840592
ENSG00000165899,0.097538251
ENSG00000255642,0.25123555
ENSG00000171759,-0.087511182
ENSG00000177425,-0.033108043
ENSG00000139289,-0.045425668
ENSG00000166908,0.126710972
ENSG00000136040,0.126078804
ENSG00000139323,-0.074101344
ENSG00000270344,-0.097046894
ENSG00000013503,0.223223865
ENSG00000139220,0.065012752
ENSG00000111110,0.103359627
ENSG00000058272,0.369874278
ENSG00000110851,0.10833224
ENSG00000198056,0.001189742
ENSG00000127329,0.102988966
ENSG00000153233,0.020062561
ENSG00000136045,-0.044440401
ENSG00000179912,-0.338181278
ENSG00000080371,-0.063939387
ENSG00000127328,-0.073110361
ENSG00000127314,0.05639254
ENSG00000153179,0.292622991
ENSG00000111783,0.099346558
ENSG00000111785,-0.068260461
ENSG00000255794,-0.281486981
ENSG00000139239,0.035074739
ENSG00000213442,0.067843544
ENSG00000118600,-0.162746365
ENSG00000075856,-0.056669328
ENSG00000136021,0.045470488
ENSG00000110876,0.219009298
ENSG00000182199,0.052858955
ENSG00000118596,-0.050033153
ENSG00000179520,0.158654702
ENSG00000075415,-0.093874225
ENSG00000135502,-0.10507423
ENSG00000175782,-0.215082041
ENSG00000136052,-0.046196461
ENSG00000072041,0.092007563
ENSG00000227825,0.001629777
ENSG00000139343,-0.294805853
ENSG00000120833,0.011231394
ENSG00000246985,-0.212071367
ENSG00000196935,0.038976389
ENSG00000084112,0.169673019
ENSG00000185482,-0.371735837
ENSG00000166888,0.185893081
ENSG00000139351,0.28211949
ENSG00000067715,-0.023725183
ENSG00000166863,-0.270318753
ENSG00000121749,-0.018037459
ENSG00000111490,-0.182841854
ENSG00000183735,-0.016367059
ENSG00000166046,0.350645002
ENSG00000139372,-0.357112227
ENSG00000173451,0.186133101
ENSG00000155957,-0.308265964
ENSG00000057704,0.05404861
ENSG00000183160,0.291713307
ENSG00000139291,-0.069166552
ENSG00000151135,0.241182132
ENSG00000120802,0.050198389
ENSG00000179104,0.071836826
ENSG00000139324,0.089362298
ENSG00000072657,0.113332563
ENSG00000236333,-0.142948253
ENSG00000123297,0.074343699
ENSG00000231738,0.182517485
ENSG00000135452,0.07868092
ENSG00000198431,0.329715534
ENSG00000177889,-0.040768895
ENSG00000111647,0.301445101
ENSG00000135655,0.067601746
ENSG00000136014,-0.119790476
ENSG00000120800,-0.130284932
ENSG00000028203,-0.265752085
ENSG00000120860,-0.2289662
ENSG00000136051,0.114553567
ENSG00000156076,0.030201463
ENSG00000075035,-0.057431876
ENSG00000184575,0.150863826
ENSG00000127337,0.015656746
ENSG00000166860,-0.006064498
ENSG00000186908,0.100394266
ENSG00000133858,0.200754355
ENSG00000081760,-0.018816398
ENSG00000150967,-0.16455707
ENSG00000076555,-0.078947796
ENSG00000111271,-0.226293643
ENSG00000122971,-0.068466932
ENSG00000226469,-0.100995518
ENSG00000111452,0.432880542
ENSG00000111275,-0.049056589
ENSG00000189046,-0.030001915
ENSG00000089053,-0.067604166
ENSG00000196510,-0.321236805
ENSG00000176915,0.029976303
ENSG00000076513,-0.285296349
ENSG00000182196,0.06420919
ENSG00000111229,-0.059362617
ENSG00000174437,-0.040532383
ENSG00000185344,-0.195593599
ENSG00000204842,-0.220298069
ENSG00000176383,0.069281469
ENSG00000110987,0.022821004
ENSG00000135127,-0.263057901
ENSG00000089234,0.07194315
ENSG00000184992,0.172028318
ENSG00000157895,-0.349522042
ENSG00000111412,0.095645903
ENSG00000130921,0.090242875
ENSG00000174456,-0.209517659
ENSG00000157782,-0.350134178
ENSG00000110931,0.048940951
ENSG00000256304,-0.120240649
ENSG00000130783,0.28148717
ENSG00000111328,0.484775197
ENSG00000072609,-0.296842178
ENSG00000122966,-0.261393376
ENSG00000130779,0.062809595
ENSG00000110871,-0.107767204
ENSG00000111775,-0.121868044
ENSG00000165475,-0.226266304
ENSG00000111249,0.024799848
ENSG00000185163,-0.005393209
ENSG00000123064,-0.07800639
ENSG00000111364,-0.177022302
ENSG00000139726,-0.024742595
ENSG00000150990,-0.062947572
ENSG00000184047,-0.097594198
ENSG00000250091,0.090354097
ENSG00000135144,0.195153127
ENSG00000088986,0.09384721
ENSG00000150456,-0.050262854
ENSG00000111361,0.017038291
ENSG00000183495,-0.12579611
ENSG00000185684,-0.057294048
ENSG00000089248,-0.062047934
ENSG00000204856,-0.112739547
ENSG00000139438,0.194145182
ENSG00000112787,-0.125181299
ENSG00000135108,0.19373802
ENSG00000174989,-0.091179579
ENSG00000102678,-0.211653304
ENSG00000111432,0.192063227
ENSG00000182870,-0.073464719
ENSG00000257218,0.308898286
ENSG00000089154,0.312395933
ENSG00000139436,0.043103499
ENSG00000165474,0.628847319
ENSG00000121742,0.496733693
ENSG00000151948,-0.075324125
ENSG00000139433,-0.047250614
ENSG00000090615,0.200194507
ENSG00000111231,0.385217272
ENSG00000111358,-0.264487862
ENSG00000173064,0.134060022
ENSG00000130787,-0.069360142
ENSG00000135116,-0.322432936
ENSG00000152137,0.327367998
ENSG00000122986,0.237778562
ENSG00000122970,0.045431277
ENSG00000032742,-0.272041142
ENSG00000172458,0.064312804
ENSG00000166578,-0.014779736
ENSG00000110906,0.058870844
ENSG00000089094,0.014956839
ENSG00000183955,0.090702227
ENSG00000184445,-0.233880097
ENSG00000171435,0.103173079
ENSG00000150457,0.406808773
ENSG00000089116,-0.086229147
ENSG00000196668,-0.542768212
ENSG00000256193,-0.173298515
ENSG00000212694,0.139685059
ENSG00000249550,-0.055722897
ENSG00000256576,0.055079117
ENSG00000214039,-0.45299089
ENSG00000158113,-0.21297949
ENSG00000258102,-0.550366459
ENSG00000089022,-0.150566307
ENSG00000234608,0.156652299
ENSG00000123066,-0.095132683
ENSG00000165487,-0.249074065
ENSG00000027001,-0.092003106
ENSG00000233325,0.046712597
ENSG00000110917,0.198537342
ENSG00000175727,-0.095734803
ENSG00000139428,-0.317633923
ENSG00000198598,-0.084178879
ENSG00000139714,-0.473105131
ENSG00000196199,0.132425088
ENSG00000051825,0.192618156
ENSG00000173141,-0.00224504
ENSG00000135097,-0.298452407
ENSG00000110921,-0.257966227
ENSG00000111300,0.073133254
ENSG00000196498,-0.116893802
ENSG00000184967,0.012063343
ENSG00000089250,-0.30111962
ENSG00000248008,0.134039321
ENSG00000089127,0.115145895
ENSG00000111335,0.196482392
ENSG00000111331,0.16205475
ENSG00000111325,0.245545479
ENSG00000276045,0.279416177
ENSG00000135124,-0.281400642
ENSG00000089041,0.438698033
ENSG00000089220,-0.120229447
ENSG00000247077,0.099098515
ENSG00000090975,0.179483615
ENSG00000151176,-0.02981639
ENSG00000177084,-0.076448122
ENSG00000167272,-0.208166833
ENSG00000186298,0.079706814
ENSG00000196850,0.269417486
ENSG00000111725,-0.220541958
ENSG00000110801,-0.182376987
ENSG00000121390,-0.118726003
ENSG00000226352,0.222394432
ENSG00000179295,0.097397132
ENSG00000177192,-0.20240402
ENSG00000176894,-0.065170485
ENSG00000089159,0.167044553
ENSG00000255857,-0.406147548
ENSG00000111737,0.193358125
ENSG00000132341,0.171646544
ENSG00000111344,-0.410663461
ENSG00000122965,0.082793088
ENSG00000111445,0.015266259
ENSG00000178882,0.074800517
ENSG00000139725,0.179559467
ENSG00000188026,0.051411949
ENSG00000150977,0.211494717
ENSG00000060709,-4.51E-06
ENSG00000139405,0.087143136
ENSG00000022840,-0.044668421
ENSG00000170633,-0.053656356
ENSG00000135119,-0.160187294
ENSG00000202538,-0.572688355
ENSG00000089169,0.107265642
ENSG00000089009,-0.074660588
ENSG00000089157,-0.211808515
ENSG00000240342,0.327765099
ENSG00000111011,0.053152533
ENSG00000151835,0.540455684
ENSG00000150459,-0.055723452
ENSG00000139697,0.061662548
ENSG00000073060,0.094028911
ENSG00000135094,-0.089364066
ENSG00000139410,-0.37011755
ENSG00000139718,0.037054465
ENSG00000061936,-0.17295525
ENSG00000111252,0.253490496
ENSG00000089163,0.138312982
ENSG00000139370,-0.068616139
ENSG00000089060,0.018311545
ENSG00000184209,-0.319754735
ENSG00000182957,0.108977355
ENSG00000157837,-0.266341389
ENSG00000139767,-0.110415334
ENSG00000111786,0.131482183
ENSG00000111450,-0.020752842
ENSG00000111707,0.009265628
ENSG00000166111,-0.242970859
ENSG00000135090,-0.153704302
ENSG00000135111,0.385151796
ENSG00000139437,-0.077686962
ENSG00000204852,-0.088141377
ENSG00000168778,-0.080655197
ENSG00000088992,-0.118616745
ENSG00000086598,0.053926634
ENSG00000198270,-0.28190627
ENSG00000188735,-0.174142606
ENSG00000139364,0.108125607
ENSG00000181234,0.368863765
ENSG00000151952,0.109257885
ENSG00000224982,0.06887523
ENSG00000127863,0.04234296
ENSG00000186815,0.145266441
ENSG00000135148,-0.060121355
ENSG00000170855,0.057341425
ENSG00000150991,0.039029783
ENSG00000151148,0.032872884
ENSG00000177169,0.020371088
ENSG00000175970,0.310792055
ENSG00000076248,0.135699403
ENSG00000135093,-0.070107604
ENSG00000111237,-0.067245774
ENSG00000139719,-0.14330201
ENSG00000139722,-0.301388985
ENSG00000176834,-0.309701801
ENSG00000158023,0.057095852
ENSG00000176871,0.017835176
ENSG00000132953,0.026574447
ENSG00000033030,-0.14565346
ENSG00000180776,0.115683718
ENSG00000121741,-0.0201855
ENSG00000132950,0.029739868
ENSG00000256223,-0.076851755
ENSG00000196387,-0.143534075
ENSG00000198393,-0.100329819
ENSG00000090612,-0.332034232
ENSG00000196458,-0.01036833
ENSG00000179195,0.1902474
ENSG00000198040,0.039782395
ENSG00000214029,0.224058488
ENSG00000023516,0.201214293
ENSG00000253710,0.311629884
ENSG00000120697,-0.212601423
ENSG00000132965,1.000126052
ENSG00000165566,-0.011002669
ENSG00000123191,0.073362289
ENSG00000132932,0.176009405
ENSG00000187676,0.106268192
ENSG00000102547,0.176289784
ENSG00000151773,-0.694291248
ENSG00000133101,-0.160489008
ENSG00000102543,-0.003576606
ENSG00000132964,-0.110068145
ENSG00000151849,-0.01614455
ENSG00000136108,0.305565945
ENSG00000136152,-0.286101329
ENSG00000133103,-0.024298962
ENSG00000235903,-0.091257009
ENSG00000152207,0.211560434
ENSG00000133083,-0.253739685
ENSG00000102780,0.100739698
ENSG00000179611,-0.02639637
ENSG00000102796,-0.552022672
ENSG00000139734,0.066178915
ENSG00000176124,0.046366213
ENSG00000231607,-0.186502485
ENSG00000186047,-0.044604498
ENSG00000120675,-0.136678597
ENSG00000123179,-0.070113609
ENSG00000229715,-0.079583834
ENSG00000120690,0.240495534
ENSG00000120658,-0.014871368
ENSG00000133106,0.055508245
ENSG00000139684,0.026930356
ENSG00000120699,-0.249463274
ENSG00000150510,-0.100985782
ENSG00000102755,0.540618997
ENSG00000122025,-0.388457707
ENSG00000102531,-0.044243651
ENSG00000150907,0.307274974
ENSG00000150893,0.191902231
ENSG00000073910,-0.163353828
ENSG00000133114,-0.111871114
ENSG00000132975,0.186810536
ENSG00000188342,0.068680604
ENSG00000122034,-0.072983323
ENSG00000189403,-0.022084232
ENSG00000139675,-0.31744891
ENSG00000120694,0.644229287
ENSG00000102468,-0.081179274
ENSG00000102786,-0.047114142
ENSG00000236778,-0.096140884
ENSG00000136156,0.031210762
ENSG00000102781,-0.274692368
ENSG00000165572,0.047667491
ENSG00000120696,0.11542075
ENSG00000180332,0.25382084
ENSG00000133116,0.17290006
ENSG00000102753,0.131546267
ENSG00000179630,-0.150318711
ENSG00000136167,0.667169022
ENSG00000183722,-0.005971677
ENSG00000234056,-0.141722028
ENSG00000260388,0.210159742
ENSG00000139517,-0.169551389
ENSG00000139679,0.220501257
ENSG00000136141,-0.168086518
ENSG00000173988,-0.074973533
ENSG00000180660,0.385408021
ENSG00000136146,-0.30074783
ENSG00000102738,-0.199555606
ENSG00000122033,0.028373495
ENSG00000139505,-0.061615849
ENSG00000120662,-0.131076481
ENSG00000132938,0.071882541
ENSG00000139597,-0.275653796
ENSG00000244754,-0.218159829
ENSG00000281026,-0.509968111
ENSG00000172766,-0.162751113
ENSG00000172915,0.157557128
ENSG00000136098,-0.565841856
ENSG00000197168,-0.415328132
ENSG00000188811,-0.197061653
ENSG00000136159,0.13425887
ENSG00000083635,-0.155306518
ENSG00000139496,-0.078451553
ENSG00000152520,-0.262302025
ENSG00000261485,-0.276998416
ENSG00000102699,0.373408926
ENSG00000118946,0.308851724
ENSG00000136099,0.34134068
ENSG00000184226,0.214916557
ENSG00000083642,0.129849607
ENSG00000136147,-0.136599223
ENSG00000186184,-0.1850016
ENSG00000132963,0.012832089
ENSG00000133110,0.453982525
ENSG00000120685,-0.25859774
ENSG00000122035,-0.071795644
ENSG00000139687,0.188806545
ENSG00000136144,-0.19005717
ENSG00000136161,0.096641911
ENSG00000214455,0.212935153
ENSG00000133119,-0.033871277
ENSG00000133111,-0.016083821
ENSG00000102760,0.025570145
ENSG00000136104,-0.238529962
ENSG00000127870,0.395846318
ENSG00000136149,-0.196658822
ENSG00000122026,0.141420163
ENSG00000102445,-0.139074773
ENSG00000151778,0.044572179
ENSG00000180440,0.185284974
ENSG00000136169,-0.097052022
ENSG00000180730,-0.148545484
ENSG00000215475,-0.340878861
ENSG00000102743,0.03753515
ENSG00000174032,0.063337219
ENSG00000139508,-0.021979745
ENSG00000139514,0.182798517
ENSG00000120693,0.050570453
ENSG00000133104,0.183245177
ENSG00000123178,-0.263744333
ENSG00000133121,0.092075458
ENSG00000136143,0.360769512
ENSG00000165416,-0.117204845
ENSG00000239827,-0.037272607
ENSG00000102710,-0.189730007
ENSG00000083544,-0.316608384
ENSG00000136114,0.04632308
ENSG00000281106,-0.136620287
ENSG00000133112,-0.080209308
ENSG00000170919,-0.267638579
ENSG00000253771,-0.099523875
ENSG00000204977,-0.008931145
ENSG00000133107,0.261074127
ENSG00000102804,-0.026230383
ENSG00000278156,0.014823184
ENSG00000122042,0.120847312
ENSG00000120686,-0.130000891
ENSG00000152484,0.077281154
ENSG00000132952,0.024118094
ENSG00000253797,0.20944295
ENSG00000136100,-0.225670501
ENSG00000102763,-0.246770835
ENSG00000132970,0.084889832
ENSG00000120688,0.175012087
ENSG00000139668,-0.260991511
ENSG00000123200,0.092564029
ENSG00000125257,0.574235776
ENSG00000139826,0.083458578
ENSG00000153531,-0.094335536
ENSG00000088448,-0.273843468
ENSG00000229152,-0.012423327
ENSG00000100823,-0.083583221
ENSG00000134884,0.124250805
ENSG00000102606,0.123483292
ENSG00000068650,0.185677731
ENSG00000134897,-0.219676435
ENSG00000136122,-0.217654544
ENSG00000134905,-0.223101062
ENSG00000100814,-0.539974632
ENSG00000130177,-0.184212157
ENSG00000198824,0.243121718
ENSG00000134873,0.169557456
ENSG00000102805,-0.014652623
ENSG00000125246,-0.222607759
ENSG00000187498,0.237561306
ENSG00000134871,0.052010217
ENSG00000188243,-0.144668296
ENSG00000237082,0.091210097
ENSG00000139842,0.127051422
ENSG00000276644,-0.049567427
ENSG00000080166,-0.423792515
ENSG00000150401,-0.152011108
ENSG00000233613,0.136947946
ENSG00000083520,0.018047829
ENSG00000102580,0.300461775
ENSG00000088387,0.235286373
ENSG00000134874,-0.045265672
ENSG00000136160,0.410283644
ENSG00000125266,0.007786865
ENSG00000134899,-0.232760952
ENSG00000126218,-0.101223288
ENSG00000204442,-0.175271562
ENSG00000152767,0.175102523
ENSG00000005812,0.21805359
ENSG00000102466,-0.12522155
ENSG00000272143,-0.258368652
ENSG00000243319,-0.846146215
ENSG00000183087,0.062418116
ENSG00000233695,0.238023682
ENSG00000134864,-0.061689028
ENSG00000179399,0.309528335
ENSG00000183098,0.29689101
ENSG00000152749,-0.0071687
ENSG00000169508,0.367319887
ENSG00000139835,0.106552356
ENSG00000185352,0.013600914
ENSG00000153487,0.229372113
ENSG00000065150,0.06271918
ENSG00000185950,0.10655808
ENSG00000178695,0.410233692
ENSG00000134901,0.227368034
ENSG00000118922,0.163617554
ENSG00000102554,-0.156389812
ENSG00000150361,0.334094406
ENSG00000185896,0.001646048
ENSG00000174405,0.184901277
ENSG00000229520,-0.054133979
ENSG00000233532,0.604581788
ENSG00000280734,-0.233785604
ENSG00000136153,-0.065031901
ENSG00000139793,0.075564394
ENSG00000126217,0.014923871
ENSG00000235280,0.159103993
ENSG00000250878,-0.188420547
ENSG00000228824,0.139381764
ENSG00000005810,0.161325502
ENSG00000041515,-0.314021283
ENSG00000204899,0.06306908
ENSG00000102452,-0.14806706
ENSG00000213995,-0.007522596
ENSG00000102471,0.071652215
