Gene1,Gene2,Score
ENSG00000182866,ENSG00000100030,0.994963
ENSG00000099942,ENSG00000179295,0.993079
ENSG00000080824,ENSG00000164362,0.969228
ENSG00000198793,ENSG00000164362,0.993836
ENSG00000142208,ENSG00000164362,0.995127
ENSG00000102882,ENSG00000254087,0.979305
ENSG00000100385,ENSG00000168610,0.97134
ENSG00000099942,ENSG00000126561,0.999224
ENSG00000167193,ENSG00000126561,0.950442
ENSG00000126561,ENSG00000168610,0.994014
ENSG00000099942,ENSG00000033327,0.998956
ENSG00000099942,ENSG00000160691,0.995492
ENSG00000118260,ENSG00000142208,0.992598
ENSG00000120833,ENSG00000184557,0.988266
ENSG00000126561,ENSG00000113575,0.970766
ENSG00000145675,ENSG00000179295,0.992
ENSG00000165025,ENSG00000100368,0.984603
ENSG00000165025,ENSG00000254087,0.994497
ENSG00000100368,ENSG00000254087,0.991377
ENSG00000089159,ENSG00000150093,0.998336
ENSG00000168036,ENSG00000196628,0.987779
ENSG00000184502,ENSG00000182718,0.998445
ENSG00000100393,ENSG00000124151,0.994503
ENSG00000197157,ENSG00000005339,0.954381
ENSG00000165025,ENSG00000142208,0.984252
ENSG00000067606,ENSG00000162434,0.974286
ENSG00000079805,ENSG00000254087,0.998086
ENSG00000162434,ENSG00000135605,0.961694
ENSG00000096968,ENSG00000160691,0.976253
ENSG00000163932,ENSG00000168610,0.995513
ENSG00000136238,ENSG00000141968,0.991321
ENSG00000163932,ENSG00000065559,0.956335
ENSG00000169083,ENSG00000168610,0.986243
ENSG00000168610,ENSG00000177606,0.997349
ENSG00000179295,ENSG00000110395,0.979428
ENSG00000141968,ENSG00000100030,0.971935
ENSG00000204209,ENSG00000168610,0.994799
ENSG00000080824,ENSG00000168610,0.991197
ENSG00000168610,ENSG00000102882,0.991417
ENSG00000084676,ENSG00000168610,0.991055
ENSG00000005339,ENSG00000084676,0.999684
ENSG00000135341,ENSG00000168610,0.997932
ENSG00000169083,ENSG00000084676,0.998238
ENSG00000179295,ENSG00000096968,0.967056
ENSG00000179295,ENSG00000162434,0.968586
ENSG00000168610,ENSG00000179295,0.98195
ENSG00000172531,ENSG00000169083,0.997788
ENSG00000197122,ENSG00000169083,0.971391
ENSG00000245848,ENSG00000169083,0.991682
ENSG00000169083,ENSG00000196498,0.972326
ENSG00000166949,ENSG00000169083,0.983409
ENSG00000104964,ENSG00000169083,0.990175
ENSG00000197122,ENSG00000145675,0.994764
ENSG00000116288,ENSG00000169083,0.960635
ENSG00000091831,ENSG00000197122,0.994993
ENSG00000169083,ENSG00000204209,0.999056
ENSG00000063978,ENSG00000169083,0.994398
ENSG00000103275,ENSG00000169083,0.999448
ENSG00000169083,ENSG00000196419,0.972969
ENSG00000169083,ENSG00000108175,0.97013
ENSG00000115641,ENSG00000169083,0.989859
ENSG00000109685,ENSG00000169083,0.963111
ENSG00000169083,ENSG00000096717,0.998764
ENSG00000073584,ENSG00000169083,0.996778
ENSG00000107262,ENSG00000170606,0.950147
ENSG00000141027,ENSG00000169083,0.998857
ENSG00000169083,ENSG00000171862,0.987871
ENSG00000204628,ENSG00000169083,0.988793
ENSG00000136504,ENSG00000169083,0.992745
ENSG00000266412,ENSG00000169083,0.971888
ENSG00000169083,ENSG00000140682,0.972507
ENSG00000169083,ENSG00000091831,0.992817
ENSG00000142208,ENSG00000157500,0.995121
ENSG00000196924,ENSG00000169083,0.98658
ENSG00000147140,ENSG00000169083,0.951929
ENSG00000169083,ENSG00000107262,0.981436
ENSG00000132341,ENSG00000169083,0.995316
ENSG00000169083,ENSG00000185591,0.96901
ENSG00000105229,ENSG00000169083,0.99437
ENSG00000169083,ENSG00000136807,0.994286
ENSG00000105173,ENSG00000169083,0.97789
ENSG00000105974,ENSG00000169083,0.955809
ENSG00000143437,ENSG00000169083,0.989989
ENSG00000169083,ENSG00000167657,0.988035
ENSG00000169083,ENSG00000137992,0.950739
ENSG00000169083,ENSG00000012048,0.995216
ENSG00000110092,ENSG00000169083,0.9758
ENSG00000169083,ENSG00000177463,0.991465
ENSG00000169083,ENSG00000177606,0.998627
ENSG00000172977,ENSG00000168610,0.994074
ENSG00000083799,ENSG00000175104,0.997568
ENSG00000131100,ENSG00000175104,0.956376
ENSG00000096968,ENSG00000091831,0.975323
ENSG00000133124,ENSG00000145675,0.978796
ENSG00000197122,ENSG00000082781,0.990915
ENSG00000168610,ENSG00000185591,0.973295
ENSG00000124181,ENSG00000133124,0.976195
ENSG00000091831,ENSG00000168610,0.981767
ENSG00000121774,ENSG00000168610,0.978408
ENSG00000172572,ENSG00000169047,0.970739
ENSG00000163399,ENSG00000165409,0.979495
ENSG00000165409,ENSG00000146535,0.973484
ENSG00000165409,ENSG00000120063,0.993172
ENSG00000127022,ENSG00000165409,0.962601
ENSG00000110330,ENSG00000127191,0.99972
ENSG00000137275,ENSG00000064012,0.996387
ENSG00000082701,ENSG00000134250,0.983165
ENSG00000168214,ENSG00000141027,0.998112
ENSG00000168214,ENSG00000196498,0.997864
ENSG00000100603,ENSG00000196498,0.989953
ENSG00000138795,ENSG00000148400,0.97008
ENSG00000148400,ENSG00000109320,0.991453
ENSG00000074181,ENSG00000100603,0.986445
ENSG00000148400,ENSG00000100603,0.99004
ENSG00000145675,ENSG00000142208,0.987281
ENSG00000168610,ENSG00000096968,0.994576
ENSG00000071564,ENSG00000145604,0.971062
ENSG00000109670,ENSG00000113558,0.993425
ENSG00000102882,ENSG00000117676,0.977421
ENSG00000117676,ENSG00000100030,0.983331
ENSG00000177885,ENSG00000145675,0.99395
ENSG00000102882,ENSG00000071242,0.987615
ENSG00000110395,ENSG00000105647,0.961866
ENSG00000165458,ENSG00000146648,0.962759
ENSG00000168374,ENSG00000146648,0.961478
ENSG00000111057,ENSG00000146648,0.983747
ENSG00000163932,ENSG00000185591,0.972047
ENSG00000124181,ENSG00000197122,0.991027
ENSG00000157500,ENSG00000149480,0.990718
ENSG00000162434,ENSG00000115415,0.989497
ENSG00000157500,ENSG00000102054,0.95509
ENSG00000154229,ENSG00000075651,0.996142
ENSG00000168610,ENSG00000162434,0.993976
ENSG00000197386,ENSG00000177885,0.975569
ENSG00000169032,ENSG00000112062,0.978767
ENSG00000102882,ENSG00000112062,0.981596
ENSG00000100030,ENSG00000112062,0.982448
ENSG00000034152,ENSG00000102882,0.973317
ENSG00000126934,ENSG00000102882,0.998882
ENSG00000177606,ENSG00000102882,0.992072
ENSG00000146648,ENSG00000177885,0.99944
ENSG00000169891,ENSG00000177885,0.950063
ENSG00000160691,ENSG00000146648,0.999568
ENSG00000145715,ENSG00000146648,0.959895
ENSG00000075651,ENSG00000146648,0.992553
ENSG00000126767,ENSG00000102882,0.992459
ENSG00000168610,ENSG00000120899,0.988824
ENSG00000096968,ENSG00000115415,0.985439
ENSG00000168610,ENSG00000136238,0.990987
ENSG00000167193,ENSG00000177885,0.995905
ENSG00000006062,ENSG00000106070,0.971937
ENSG00000177606,ENSG00000100030,0.991811
ENSG00000166484,ENSG00000153233,0.979675
ENSG00000154229,ENSG00000146648,0.996582
ENSG00000168610,ENSG00000146648,0.994183
ENSG00000146648,ENSG00000071051,0.993002
ENSG00000146648,ENSG00000158092,0.994423
ENSG00000146648,ENSG00000137275,0.986694
ENSG00000106299,ENSG00000140600,0.989189
ENSG00000177885,ENSG00000108946,0.968264
ENSG00000146648,ENSG00000169032,0.996708
ENSG00000070831,ENSG00000061938,0.976505
ENSG00000061938,ENSG00000177885,0.991447
ENSG00000146648,ENSG00000103653,0.992798
ENSG00000124181,ENSG00000146648,0.98636
ENSG00000108946,ENSG00000146648,0.950669
ENSG00000146648,ENSG00000101213,0.954159
ENSG00000100030,ENSG00000132906,0.987571
ENSG00000132906,ENSG00000102882,0.991288
ENSG00000245848,ENSG00000136997,0.993991
ENSG00000196961,ENSG00000160691,0.968036
ENSG00000196396,ENSG00000146648,0.99797
ENSG00000146648,ENSG00000197386,0.953855
ENSG00000154229,ENSG00000129219,0.984506
ENSG00000069869,ENSG00000061938,0.952489
ENSG00000197122,ENSG00000115415,0.988841
ENSG00000146648,ENSG00000110395,0.999368
ENSG00000126561,ENSG00000146648,0.964225
ENSG00000197122,ENSG00000126561,0.983755
ENSG00000145675,ENSG00000110395,0.980526
ENSG00000146648,ENSG00000106070,0.978721
ENSG00000133703,ENSG00000157764,0.993124
ENSG00000070831,ENSG00000095015,0.980075
ENSG00000185338,ENSG00000146648,0.972918
ENSG00000095015,ENSG00000136238,0.968443
ENSG00000146648,ENSG00000115415,0.979378
ENSG00000179295,ENSG00000146648,0.963407
ENSG00000100030,ENSG00000089220,0.997505
ENSG00000169032,ENSG00000089220,0.996929
ENSG00000006062,ENSG00000137275,0.950961
ENSG00000102882,ENSG00000105974,0.999101
ENSG00000172216,ENSG00000136997,0.985414
ENSG00000146648,ENSG00000006062,0.983256
ENSG00000144566,ENSG00000174791,0.969698
ENSG00000146648,ENSG00000149269,0.996832
ENSG00000177885,ENSG00000149269,0.988833
ENSG00000169032,ENSG00000132155,0.998591
ENSG00000137218,ENSG00000100030,0.996091
ENSG00000111679,ENSG00000146648,0.974686
ENSG00000105974,ENSG00000039068,0.998092
ENSG00000146648,ENSG00000147443,0.98283
ENSG00000141968,ENSG00000146648,0.983403
ENSG00000100030,ENSG00000105974,0.998986
ENSG00000130402,ENSG00000109320,0.958262
ENSG00000114423,ENSG00000146648,0.971963
ENSG00000146648,ENSG00000105974,0.999152
ENSG00000146648,ENSG00000142273,0.983257
ENSG00000146648,ENSG00000188313,0.997179
ENSG00000188313,ENSG00000160691,0.994248
ENSG00000100030,ENSG00000071242,0.98597
ENSG00000067606,ENSG00000166484,0.961115
ENSG00000142273,ENSG00000177885,0.987169
ENSG00000163558,ENSG00000137764,0.959442
ENSG00000142208,ENSG00000140992,0.994906
ENSG00000204842,ENSG00000146648,0.975446
ENSG00000100030,ENSG00000146648,0.997017
ENSG00000107643,ENSG00000076984,0.984715
ENSG00000185591,ENSG00000177606,0.991263
ENSG00000162772,ENSG00000166949,0.962664
ENSG00000126767,ENSG00000115738,0.991522
ENSG00000148737,ENSG00000115738,0.977495
ENSG00000115738,ENSG00000103479,0.990817
ENSG00000196092,ENSG00000115738,0.989166
ENSG00000096968,ENSG00000196262,0.962978
ENSG00000177885,ENSG00000111679,0.986959
ENSG00000185338,ENSG00000177885,0.99089
ENSG00000254087,ENSG00000157404,0.982047
ENSG00000157404,ENSG00000115415,0.959021
ENSG00000157404,ENSG00000099942,0.966135
ENSG00000114423,ENSG00000110395,0.974213
ENSG00000157404,ENSG00000010810,0.984146
ENSG00000197122,ENSG00000157404,0.992778
ENSG00000115325,ENSG00000254087,0.989496
ENSG00000126561,ENSG00000115415,0.991428
ENSG00000100368,ENSG00000157404,0.966575
ENSG00000099942,ENSG00000115325,0.993547
ENSG00000115325,ENSG00000097007,0.980739
ENSG00000177885,ENSG00000157404,0.974357
ENSG00000141738,ENSG00000157404,0.959868
ENSG00000197122,ENSG00000115325,0.986603
ENSG00000166949,ENSG00000175387,0.999642
ENSG00000103275,ENSG00000141646,0.99592
ENSG00000205302,ENSG00000129515,0.99608
ENSG00000129515,ENSG00000028528,0.993286
ENSG00000141646,ENSG00000166167,0.993363
ENSG00000111424,ENSG00000166949,0.95522
ENSG00000067900,ENSG00000164045,0.976084
ENSG00000163877,ENSG00000100393,0.982696
ENSG00000100393,ENSG00000101665,0.996612
ENSG00000141646,ENSG00000100393,0.998918
ENSG00000175387,ENSG00000100614,0.992929
ENSG00000138795,ENSG00000175387,0.964611
ENSG00000138795,ENSG00000166949,0.983329
ENSG00000141646,ENSG00000138795,0.984877
ENSG00000166949,ENSG00000126883,0.997737
ENSG00000106799,ENSG00000101665,0.964919
ENSG00000101665,ENSG00000034152,0.978865
ENSG00000141646,ENSG00000157933,0.995825
ENSG00000157933,ENSG00000136603,0.992626
ENSG00000100393,ENSG00000166949,0.997666
ENSG00000166949,ENSG00000118689,0.993108
ENSG00000134954,ENSG00000185591,0.975335
ENSG00000166949,ENSG00000134954,0.970794
ENSG00000118689,ENSG00000141646,0.997037
ENSG00000157933,ENSG00000175387,0.9878
ENSG00000157933,ENSG00000166949,0.99715
ENSG00000141646,ENSG00000177606,0.99877
ENSG00000141646,ENSG00000130522,0.982661
ENSG00000171223,ENSG00000141646,0.979623
ENSG00000140992,ENSG00000141646,0.986032
ENSG00000106799,ENSG00000166949,0.990318
ENSG00000141646,ENSG00000125931,0.964232
ENSG00000115966,ENSG00000141646,0.986489
ENSG00000175387,ENSG00000163877,0.984399
ENSG00000115966,ENSG00000166949,0.977445
ENSG00000102981,ENSG00000106799,0.993006
ENSG00000166949,ENSG00000140992,0.988422
ENSG00000163513,ENSG00000006125,0.955875
ENSG00000140992,ENSG00000175387,0.989348
ENSG00000163513,ENSG00000204209,0.950163
ENSG00000140992,ENSG00000101665,0.97948
ENSG00000050820,ENSG00000166949,0.966542
ENSG00000175387,ENSG00000106799,0.95543
ENSG00000163513,ENSG00000168036,0.98187
ENSG00000106991,ENSG00000106799,0.96279
ENSG00000175387,ENSG00000100603,0.953772
ENSG00000100603,ENSG00000166949,0.994562
ENSG00000166949,ENSG00000185591,0.987337
ENSG00000106799,ENSG00000145675,0.990879
ENSG00000166949,ENSG00000108424,0.987852
ENSG00000091831,ENSG00000175387,0.984481
ENSG00000166949,ENSG00000091831,0.989849
ENSG00000055130,ENSG00000166949,0.996522
ENSG00000101665,ENSG00000023734,0.98071
ENSG00000023734,ENSG00000175387,0.988729
ENSG00000166949,ENSG00000023734,0.955256
ENSG00000133740,ENSG00000103479,0.982977
ENSG00000133740,ENSG00000198176,0.997078
ENSG00000153071,ENSG00000135341,0.983007
ENSG00000100387,ENSG00000166949,0.996412
ENSG00000166167,ENSG00000166949,0.990859
ENSG00000166949,ENSG00000168036,0.985561
ENSG00000141646,ENSG00000168036,0.980353
ENSG00000141646,ENSG00000114302,0.992184
ENSG00000166949,ENSG00000136603,0.982479
ENSG00000175387,ENSG00000136603,0.991886
ENSG00000185591,ENSG00000141646,0.988447
ENSG00000133740,ENSG00000166949,0.981634
ENSG00000177606,ENSG00000166949,0.99803
ENSG00000198742,ENSG00000082898,0.974294
ENSG00000084676,ENSG00000100393,0.998665
ENSG00000026508,ENSG00000106799,0.985366
ENSG00000106991,ENSG00000163513,0.990875
ENSG00000163513,ENSG00000145675,0.992552
ENSG00000116030,ENSG00000141646,0.994002
ENSG00000105974,ENSG00000106799,0.992861
ENSG00000163877,ENSG00000005339,0.988623
ENSG00000153071,ENSG00000166949,0.951546
ENSG00000126883,ENSG00000141646,0.987398
ENSG00000135341,ENSG00000101665,0.980901
ENSG00000124789,ENSG00000175387,0.967032
ENSG00000166949,ENSG00000124789,0.997914
ENSG00000126883,ENSG00000175387,0.980963
ENSG00000101665,ENSG00000112062,0.988511
ENSG00000141646,ENSG00000115306,0.984914
ENSG00000023734,ENSG00000140992,0.957164
ENSG00000110092,ENSG00000124762,0.998707
ENSG00000121879,ENSG00000168036,0.987428
ENSG00000121022,ENSG00000141646,0.988839
ENSG00000170345,ENSG00000166949,0.995384
ENSG00000136997,ENSG00000175387,0.995422
ENSG00000166949,ENSG00000078900,0.992443
ENSG00000175387,ENSG00000078900,0.980274
ENSG00000012048,ENSG00000166949,0.994581
ENSG00000023734,ENSG00000106799,0.987662
ENSG00000163513,ENSG00000023734,0.957749
ENSG00000166949,ENSG00000141510,0.996501
ENSG00000141510,ENSG00000175387,0.998027
ENSG00000010017,ENSG00000148053,0.970877
ENSG00000137218,ENSG00000177885,0.974669
ENSG00000196628,ENSG00000087095,0.959456
ENSG00000154229,ENSG00000004975,0.985358
ENSG00000126583,ENSG00000004975,0.973188
ENSG00000004975,ENSG00000166501,0.981971
ENSG00000168036,ENSG00000103126,0.999542
ENSG00000168036,ENSG00000110092,0.969812
ENSG00000168036,ENSG00000113712,0.995187
ENSG00000136238,ENSG00000107404,0.975572
ENSG00000004975,ENSG00000067560,0.992005
ENSG00000103126,ENSG00000113575,0.996218
ENSG00000004975,ENSG00000136238,0.996603
ENSG00000082701,ENSG00000134982,0.998781
ENSG00000148737,ENSG00000159692,0.998958
ENSG00000105810,ENSG00000168036,0.982069
ENSG00000004975,ENSG00000141480,0.989154
ENSG00000096384,ENSG00000269335,0.991964
ENSG00000104365,ENSG00000096384,0.987231
ENSG00000096384,ENSG00000183735,0.987803
ENSG00000096384,ENSG00000198909,0.995308
ENSG00000005339,ENSG00000173039,0.999402
ENSG00000005339,ENSG00000213341,0.990216
ENSG00000104825,ENSG00000182481,0.986432
ENSG00000175104,ENSG00000161057,0.987925
ENSG00000103275,ENSG00000067182,0.973194
ENSG00000109320,ENSG00000102753,0.997088
ENSG00000127191,ENSG00000183735,0.990127
ENSG00000185104,ENSG00000173039,0.996689
ENSG00000100764,ENSG00000175104,0.987554
ENSG00000115415,ENSG00000102871,0.974289
ENSG00000115415,ENSG00000168040,0.982289
ENSG00000140464,ENSG00000173039,0.99381
ENSG00000171453,ENSG00000104825,0.970539
ENSG00000109320,ENSG00000269335,0.991874
ENSG00000105401,ENSG00000183735,0.989694
ENSG00000110700,ENSG00000077150,0.958752
ENSG00000213341,ENSG00000100906,0.998018
ENSG00000003402,ENSG00000109320,0.972395
ENSG00000003402,ENSG00000168040,0.993872
ENSG00000003402,ENSG00000127191,0.964759
ENSG00000003402,ENSG00000056558,0.959171
ENSG00000080824,ENSG00000263528,0.992734
ENSG00000131323,ENSG00000136560,0.989381
ENSG00000136560,ENSG00000127191,0.980541
ENSG00000183735,ENSG00000136560,0.964945
ENSG00000105401,ENSG00000095015,0.986347
ENSG00000080824,ENSG00000137275,0.990633
ENSG00000104365,ENSG00000269335,0.999585
ENSG00000105401,ENSG00000104365,0.975335
ENSG00000104365,ENSG00000197122,0.998293
ENSG00000213341,ENSG00000105401,0.973294
ENSG00000213341,ENSG00000109320,0.991481
ENSG00000100485,ENSG00000115904,0.982864
ENSG00000177885,ENSG00000067182,0.963817
ENSG00000213341,ENSG00000077150,0.960645
ENSG00000162924,ENSG00000077150,0.990866
ENSG00000104365,ENSG00000135341,0.993935
ENSG00000100906,ENSG00000104825,0.967581
ENSG00000135341,ENSG00000096384,0.989779
ENSG00000135341,ENSG00000080824,0.992658
ENSG00000100906,ENSG00000104365,0.999028
ENSG00000269335,ENSG00000213341,0.999592
ENSG00000100906,ENSG00000269335,0.992925
ENSG00000173039,ENSG00000168884,0.963441
ENSG00000100906,ENSG00000113558,0.996326
ENSG00000077150,ENSG00000100906,0.998943
ENSG00000109320,ENSG00000168884,0.989402
ENSG00000213341,ENSG00000197122,0.995144
ENSG00000096384,ENSG00000213341,0.991447
ENSG00000173039,ENSG00000077150,0.981046
ENSG00000175104,ENSG00000173692,0.983563
ENSG00000197170,ENSG00000175104,0.985745
ENSG00000175104,ENSG00000163636,0.991222
ENSG00000076604,ENSG00000108443,0.977237
ENSG00000269335,ENSG00000104825,0.977399
ENSG00000100906,ENSG00000055130,0.994865
ENSG00000100906,ENSG00000166167,0.95591
ENSG00000100906,ENSG00000072803,0.993138
ENSG00000166167,ENSG00000104825,0.987566
ENSG00000067182,ENSG00000127191,0.988906
ENSG00000006062,ENSG00000127191,0.975928
ENSG00000142534,ENSG00000006062,0.95188
ENSG00000175104,ENSG00000006062,0.976854
ENSG00000109320,ENSG00000077150,0.995389
ENSG00000175104,ENSG00000185627,0.984564
ENSG00000269335,ENSG00000077150,0.991969
ENSG00000175104,ENSG00000108344,0.98099
ENSG00000164924,ENSG00000198909,0.986656
ENSG00000198909,ENSG00000108953,0.99947
ENSG00000067182,ENSG00000165025,0.976926
ENSG00000104825,ENSG00000213341,0.964451
ENSG00000006062,ENSG00000105401,0.988755
ENSG00000102871,ENSG00000056558,0.966087
ENSG00000100906,ENSG00000106211,0.979989
ENSG00000089009,ENSG00000006062,0.963185
ENSG00000006062,ENSG00000161016,0.955987
ENSG00000135341,ENSG00000105401,0.98512
ENSG00000006062,ENSG00000080824,0.990257
ENSG00000109670,ENSG00000077150,0.995158
ENSG00000127191,ENSG00000100991,0.966349
ENSG00000134308,ENSG00000100906,0.971603
ENSG00000134308,ENSG00000173039,0.99097
ENSG00000269335,ENSG00000067182,0.952401
ENSG00000104365,ENSG00000067182,0.994274
ENSG00000213341,ENSG00000067182,0.98511
ENSG00000067182,ENSG00000137275,0.985086
ENSG00000055208,ENSG00000127191,0.979662
ENSG00000100324,ENSG00000127191,0.984219
ENSG00000101255,ENSG00000173039,0.993686
ENSG00000173039,ENSG00000104825,0.991333
ENSG00000170027,ENSG00000198909,0.993755
ENSG00000137275,ENSG00000078747,0.980694
ENSG00000103035,ENSG00000175104,0.973701
ENSG00000175104,ENSG00000165916,0.986044
ENSG00000102871,ENSG00000127191,0.994288
ENSG00000127191,ENSG00000196924,0.987935
ENSG00000166913,ENSG00000198909,0.993512
ENSG00000198909,ENSG00000105401,0.999207
ENSG00000109320,ENSG00000104825,0.978077
ENSG00000100393,ENSG00000173039,0.998901
ENSG00000107968,ENSG00000173039,0.959417
ENSG00000110330,ENSG00000137275,0.997134
ENSG00000055208,ENSG00000137275,0.99003
ENSG00000077150,ENSG00000215301,0.967471
ENSG00000113558,ENSG00000166167,0.999864
ENSG00000198909,ENSG00000080824,0.999554
ENSG00000213341,ENSG00000179295,0.972023
ENSG00000080824,ENSG00000183735,0.993995
ENSG00000080824,ENSG00000104365,0.994712
ENSG00000269335,ENSG00000137275,0.984946
ENSG00000269335,ENSG00000110330,0.987855
ENSG00000104365,ENSG00000006062,0.985446
ENSG00000077150,ENSG00000006062,0.991875
ENSG00000080824,ENSG00000213341,0.994842
ENSG00000080824,ENSG00000105401,0.995476
ENSG00000197442,ENSG00000118503,0.9558
ENSG00000173039,ENSG00000162924,0.993991
ENSG00000168040,ENSG00000137275,0.996162
ENSG00000104825,ENSG00000077150,0.977468
ENSG00000162924,ENSG00000104825,0.985693
ENSG00000213341,ENSG00000104365,0.999947
ENSG00000095015,ENSG00000137275,0.953881
ENSG00000198909,ENSG00000137764,0.999307
