ID,logFC_CBE_Mayo,custom_direction_CBE_Mayo,logFC_TCX_Mayo,direction_TCX_Mayo
ENSG00000108187,-0.1341641,NONE,-0.162479362,NONE
ENSG00000166228,0.034969342,NONE,0.198965499,NONE
ENSG00000150275,-0.033696403,NONE,0.199270729,NONE
ENSG00000180628,0.202694683,NONE,0.18565179,NONE
ENSG00000095464,-0.149354741,NONE,0.00074986,NONE
ENSG00000165443,0.096898821,NONE,0.196488445,NONE
ENSG00000189129,0.256243868,NONE,-0.069171211,NONE
ENSG00000122861,NA,NA,NA,NA
ENSG00000138193,-0.082807405,NONE,0.510751868,UP
ENSG00000148606,0.026368382,NONE,-0.25731696,NONE
ENSG00000180817,0.045082243,NONE,0.022879037,NONE
ENSG00000108179,0.290970893,UP,0.083070601,NONE
ENSG00000119938,0.074022562,NONE,0.373307803,UP
ENSG00000107758,-0.038726682,NONE,-0.284952752,DOWN
ENSG00000221817,-0.232919625,NONE,0.094689766,NONE
ENSG00000180644,NA,NA,NA,NA
ENSG00000185532,0.096555804,NONE,0.489909253,UP
ENSG00000197746,0.533686245,UP,0.14057529,NONE
ENSG00000171862,-0.012973851,NONE,0.005388718,NONE
ENSG00000138207,-0.149698249,NONE,-0.311027168,NONE
ENSG00000165476,0.044257132,NONE,0.275211304,UP
ENSG00000148604,0.107524283,NONE,1.183509123,UP
ENSG00000072422,-0.0036007,NONE,0.050862534,NONE
ENSG00000184719,0.047484562,NONE,-0.166025849,NONE
ENSG00000200253,0.079278448,NONE,0.362472918,UP
ENSG00000213613,NA,NA,NA,NA
ENSG00000229659,0.082649981,NONE,-0.156999528,NONE
ENSG00000148688,-0.054902703,NONE,-0.094335168,NONE
ENSG00000138326,-0.053444211,NONE,0.033205435,NONE
ENSG00000226318,NA,NA,NA,NA
ENSG00000182010,-0.169084169,NONE,-0.714888173,DOWN
ENSG00000204130,-0.289351362,Down,-0.41473977,DOWN
ENSG00000156671,0.078898006,NONE,0.024868428,NONE
ENSG00000079332,-0.11562055,NONE,-0.064112009,NONE
ENSG00000176986,0.438233615,UP,0.187203323,NONE
ENSG00000185303,0.166132397,NONE,-0.798519273,DOWN
ENSG00000133661,-0.363803141,Down,-0.311636678,DOWN
ENSG00000198964,0.15755078,NONE,0.313801931,UP
ENSG00000226200,-0.751281913,Down,-0.732510427,DOWN
ENSG00000166224,-0.112214203,NONE,0.211503624,NONE
ENSG00000096717,0.083289924,NONE,0.150103325,NONE
ENSG00000165449,-0.331435076,NONE,0.937477293,UP
ENSG00000187714,NA,NA,NA,NA
ENSG00000122912,-0.383653018,Down,-0.389157185,DOWN
ENSG00000198246,-0.089133978,NONE,0.128693216,NONE
ENSG00000176273,-0.372689498,Down,-0.253653277,NONE
ENSG00000173267,0.10830754,NONE,0.01593965,NONE
ENSG00000107742,0.068029486,NONE,-0.031314706,NONE
ENSG00000122862,1.157486014,UP,1.094499367,UP
ENSG00000180581,NA,NA,NA,NA
ENSG00000138134,0.10329854,NONE,-0.208807786,NONE
ENSG00000165730,0.198191613,NONE,0.598780624,UP
ENSG00000156502,-0.235337688,NONE,-0.121906335,NONE
ENSG00000166317,NA,NA,NA,NA
ENSG00000075073,0.519827043,UP,-0.435203771,DOWN
ENSG00000108239,0.090633972,NONE,0.053332289,NONE
ENSG00000138336,-0.010166172,NONE,-0.300297131,DOWN
ENSG00000108064,0.02124756,NONE,-0.008061428,NONE
ENSG00000204152,-0.214586941,NONE,-0.454124275,DOWN
ENSG00000133678,-0.190017236,NONE,0.042408701,NONE
ENSG00000230091,-0.287310406,Down,-0.172718852,NONE
ENSG00000196932,NA,NA,NA,NA
ENSG00000107854,0.035697121,NONE,0.144124064,NONE
ENSG00000108219,0.161569114,NONE,0.274521303,UP
ENSG00000099282,-0.090001951,NONE,-0.262269222,NONE
ENSG00000156521,-0.082714098,NONE,-0.056596679,NONE
ENSG00000072401,-0.067963808,NONE,-0.086848231,NONE
ENSG00000107731,0.136701364,NONE,0.288550578,UP
ENSG00000166348,0.13056168,NONE,0.298510875,UP
ENSG00000035403,-0.062315039,NONE,0.292728518,UP
ENSG00000165637,0.111008326,NONE,-0.049548503,NONE
ENSG00000122958,-0.055472053,NONE,0.033000559,NONE
ENSG00000107738,0.428501127,UP,0.675114952,UP
ENSG00000062650,0.191460348,NONE,0.136888836,NONE
ENSG00000099290,0.03938532,NONE,0.057782428,NONE
ENSG00000165424,0.06902166,NONE,0.338831918,UP
ENSG00000108175,0.129448601,NONE,0.143865065,NONE
ENSG00000224596,-0.278798003,NONE,-0.403165281,DOWN
ENSG00000138311,-0.154195335,NONE,-0.547114096,DOWN
ENSG00000165655,0.344011613,UP,0.151283738,NONE
ENSG00000237149,0.339105316,UP,0.178355886,NONE
ENSG00000214655,0.200260213,NONE,0.135486818,NONE
ENSG00000122952,-0.230036395,NONE,-0.293744951,DOWN
ENSG00000023839,0.34719728,UP,0.396518972,UP
ENSG00000099204,0.088046179,NONE,0.286086966,UP
ENSG00000165660,0.029153456,NONE,0.051814819,NONE
ENSG00000196177,-0.230002743,NONE,-0.344468207,DOWN
ENSG00000197142,0.310734479,UP,0.586649164,UP
ENSG00000173124,NA,NA,NA,NA
ENSG00000138107,-0.182337461,NONE,-0.059629448,NONE
ENSG00000148848,-0.032883255,NONE,0.710433826,UP
ENSG00000151651,-0.012385159,NONE,0.018293857,NONE
ENSG00000148700,-0.035751274,NONE,0.354430496,UP
ENSG00000203876,-0.517149146,Down,-0.114479928,NONE
ENSG00000197177,0.021781063,NONE,-0.28706586,DOWN
ENSG00000256925,-0.166437055,NONE,-0.648483628,DOWN
ENSG00000150594,-0.298772112,NONE,0.073880892,NONE
ENSG00000043591,0.164153494,NONE,0.201896553,NONE
ENSG00000169129,0.525875138,UP,0.094586803,NONE
ENSG00000059573,-0.050498529,NONE,0.052709049,NONE
ENSG00000165887,0.030822485,NONE,-0.012771892,NONE
ENSG00000213390,-0.083565009,NONE,0.068486573,NONE
ENSG00000269891,NA,NA,NA,NA
ENSG00000138175,0.04711252,NONE,-0.04791485,NONE
ENSG00000214435,NA,NA,NA,NA
ENSG00000107669,0.108517403,NONE,-0.01524974,NONE
ENSG00000173915,-0.105003609,NONE,0.026937094,NONE
ENSG00000107518,0.172397985,NONE,-0.262599769,NONE
ENSG00000119986,-0.116493702,NONE,0.088787903,NONE
ENSG00000151929,0.460899524,UP,0.915011788,UP
ENSG00000214413,-0.032611177,NONE,-0.137952861,NONE
ENSG00000107949,0.102436856,NONE,0.137205074,NONE
ENSG00000095585,-0.053782513,NONE,-0.238145025,NONE
ENSG00000196072,-0.000599456,NONE,-0.113563926,NONE
ENSG00000176171,0.109564434,NONE,-0.007585105,NONE
ENSG00000166275,-0.190449679,NONE,-0.024230178,NONE
ENSG00000138152,-0.857009438,Down,-0.815299478,DOWN
ENSG00000166167,-0.041001614,NONE,-0.049434654,NONE
ENSG00000154473,-0.105530442,NONE,-0.016696373,NONE
ENSG00000237489,-0.152105492,NONE,-0.160233012,NONE
ENSG00000119965,-0.06711082,NONE,-0.078276193,NONE
ENSG00000154493,-0.022689632,NONE,0.082516942,NONE
ENSG00000151893,0.082867665,NONE,0.014508892,NONE
ENSG00000185933,-0.009961772,NONE,-0.518204093,DOWN
ENSG00000138172,0.175953933,NONE,0.231819748,NONE
ENSG00000130643,-0.307268122,Down,-0.569417757,DOWN
ENSG00000177640,-0.289928873,Down,-0.021956201,NONE
ENSG00000165806,0.359054097,UP,0.756198223,UP
ENSG00000165813,0.240843313,NONE,-0.05288813,NONE
ENSG00000107443,-0.20977825,NONE,0.028949623,NONE
ENSG00000197748,-0.236208025,NONE,-0.346545904,DOWN
ENSG00000171811,-0.372226898,Down,-0.371214504,DOWN
ENSG00000182022,0.288555075,UP,0.117920903,NONE
ENSG00000213341,0.112701696,NONE,0.164069934,NONE
ENSG00000119946,0.365789888,UP,-0.172830876,NONE
ENSG00000148842,-0.000394508,NONE,-0.055704343,NONE
ENSG00000014919,-0.145901734,NONE,-0.172397267,NONE
ENSG00000121898,-0.038801214,NONE,0.564736466,UP
ENSG00000095713,0.227017448,NONE,0.111028057,NONE
ENSG00000233122,0.147939363,NONE,0.108695513,NONE
ENSG00000175029,0.105306965,NONE,0.123261019,NONE
ENSG00000107874,-0.064160125,NONE,-0.004687341,NONE
ENSG00000119929,-0.141272476,NONE,0.06582579,NONE
ENSG00000138161,-0.009702627,NONE,0.098424757,NONE
ENSG00000095485,-0.240675239,NONE,-0.300870044,DOWN
ENSG00000148795,-0.625317559,Down,-0.442630129,DOWN
ENSG00000203886,NA,NA,NA,NA
ENSG00000138115,-0.7857329,Down,-0.386864669,DOWN
ENSG00000130649,-0.334652647,Down,-0.595094701,DOWN
ENSG00000198924,0.090121107,NONE,0.110368565,NONE
ENSG00000089876,0.010033749,NONE,0.175172781,NONE
ENSG00000107554,0.023574328,NONE,0.179445993,NONE
ENSG00000150760,0.095333189,NONE,0.328045415,UP
ENSG00000166171,-0.02308916,NONE,-0.032466435,NONE
ENSG00000151640,0.01112968,NONE,-0.253083539,NONE
ENSG00000138166,-0.263514883,NONE,-0.272476673,NONE
ENSG00000108001,-0.241484962,NONE,-0.387433244,DOWN
ENSG00000127884,-0.060720335,NONE,0.039359003,NONE
ENSG00000107938,0.046237698,NONE,-0.061913127,NONE
ENSG00000203791,-0.400121016,Down,-0.437781374,DOWN
ENSG00000107581,0.154800148,NONE,-0.068171624,NONE
ENSG00000170370,0.261537854,NONE,0.609726046,UP
ENSG00000229847,0.050027459,NONE,0.570961442,UP
ENSG00000188316,NA,NA,NA,NA
ENSG00000138185,-0.073266444,NONE,0.015371653,NONE
ENSG00000226688,0.283438926,UP,-0.074866385,NONE
ENSG00000198018,0.009749558,NONE,0.003880991,NONE
ENSG00000107566,-0.031057712,NONE,0.11129898,NONE
ENSG00000171311,-0.314402875,Down,-0.253071758,NONE
ENSG00000151553,0.158233462,NONE,-0.030985155,NONE
ENSG00000188916,-0.135756831,NONE,-0.177359619,NONE
ENSG00000165669,-0.186683175,NONE,-0.138540619,NONE
ENSG00000213185,NA,NA,NA,NA
ENSG00000119979,-0.158280252,NONE,0.068858491,NONE
ENSG00000189319,-0.157970699,NONE,0.098162723,NONE
ENSG00000233334,NA,NA,NA,NA
ENSG00000203780,-0.115328042,NONE,-0.0543741,NONE
ENSG00000107872,0.062992019,NONE,-0.009365549,NONE
ENSG00000107829,-0.241621956,NONE,0.028705656,NONE
ENSG00000066468,-0.054947792,NONE,0.293428502,UP
ENSG00000165879,0.11897263,NONE,0.187857239,NONE
ENSG00000181274,0.316918001,UP,0.170248987,NONE
ENSG00000148803,NA,NA,NA,NA
ENSG00000107862,-0.02457664,NONE,-0.038809121,NONE
ENSG00000151892,0.080226402,NONE,-0.035200647,NONE
ENSG00000108010,-0.053711799,NONE,-0.056661248,NONE
ENSG00000155265,0.074462194,NONE,0.1267326,NONE
ENSG00000120053,0.013232735,NONE,-0.260507654,NONE
ENSG00000119927,0.010372211,NONE,0.474611069,UP
ENSG00000154478,-0.170264429,NONE,-0.476363546,DOWN
ENSG00000198873,0.332146681,UP,-0.114233098,NONE
ENSG00000148834,-0.000983576,NONE,-0.037885322,NONE
ENSG00000065621,-0.249103794,NONE,-0.459885081,DOWN
ENSG00000119969,-0.39018882,Down,-0.313088147,DOWN
ENSG00000166135,0.115245194,NONE,-0.004954213,NONE
ENSG00000241935,-0.561484373,Down,-0.09198608,NONE
ENSG00000107521,-0.139649492,NONE,-0.063720313,NONE
ENSG00000166189,0.069581962,NONE,0.10650223,NONE
ENSG00000172987,0.074605811,NONE,0.655338235,UP
ENSG00000165868,0.053108786,NONE,-0.172682329,NONE
ENSG00000166033,0.020930455,NONE,0.35854483,UP
ENSG00000095574,0.036701159,NONE,0.103041413,NONE
ENSG00000148798,0.016685477,NONE,-0.293553959,DOWN
ENSG00000068383,0.298450982,UP,-0.013085733,NONE
ENSG00000198825,0.063119738,NONE,-0.362922893,DOWN
ENSG00000148841,0.504290301,UP,0.613521034,UP
ENSG00000188385,0.337335909,UP,-0.041287888,NONE
ENSG00000107821,NA,NA,NA,NA
ENSG00000120049,-0.181269703,NONE,-0.036594995,NONE
ENSG00000226009,0.228831842,NONE,0.275879221,UP
ENSG00000171798,-0.046190652,NONE,-0.142093858,NONE
ENSG00000138136,-0.074648014,NONE,-0.171445375,NONE
ENSG00000227128,-0.131403347,NONE,-0.314481146,NONE
ENSG00000196233,0.148189186,NONE,0.046320043,NONE
ENSG00000198728,0.121334142,NONE,-0.094981981,NONE
ENSG00000107902,-0.158619617,NONE,-0.045358063,NONE
ENSG00000235180,NA,NA,NA,NA
ENSG00000189275,0.019940459,NONE,-0.711280809,DOWN
ENSG00000240707,-0.411172501,NONE,-0.984519627,DOWN
ENSG00000177234,0.403494299,NONE,0.505225734,NONE
ENSG00000138131,NA,NA,NA,NA
ENSG00000148814,-0.166769093,NONE,-0.141651346,NONE
ENSG00000107816,-0.161846069,NONE,0.0886268,NONE
ENSG00000155254,-0.208888555,NONE,0.096088681,NONE
ENSG00000197771,0.126379356,NONE,0.257937061,NONE
ENSG00000138111,-0.139146112,NONE,-0.153501691,NONE
ENSG00000170430,-0.392371327,Down,-0.310324072,DOWN
ENSG00000155229,-0.00346911,NONE,0.045780155,NONE
ENSG00000171160,-0.360436238,Down,-0.100870719,NONE
ENSG00000055950,-0.083822254,NONE,0.008420664,NONE
ENSG00000148824,0.10125832,NONE,0.096913739,NONE
ENSG00000119950,-0.016999643,NONE,0.189892069,NONE
ENSG00000188613,0.235083231,NONE,0.521147202,UP
ENSG00000166136,-0.28030321,Down,-0.286294075,DOWN
ENSG00000107954,0.12894886,NONE,-0.128059895,NONE
ENSG00000077150,0.281499811,UP,0.552717156,UP
ENSG00000196865,-0.159180743,NONE,0.175370479,NONE
ENSG00000119919,NA,NA,NA,NA
ENSG00000148826,0.038789631,NONE,0.140758528,NONE
ENSG00000166197,0.21244186,NONE,-0.023136282,NONE
ENSG00000235677,NA,NA,NA,NA
ENSG00000107833,0.074658553,NONE,-0.034160178,NONE
ENSG00000107672,0.124852089,NONE,0.089965355,NONE
ENSG00000076685,0.298393311,UP,0.159907885,NONE
ENSG00000065154,0.176867623,NONE,0.050977701,NONE
ENSG00000235823,0.12335874,NONE,0.143407415,NONE
ENSG00000197430,-0.906636062,Down,-0.294091331,NONE
ENSG00000148832,0.203382021,NONE,0.011462476,NONE
ENSG00000075891,0.027493225,NONE,-0.163721251,NONE
ENSG00000156374,-0.182243109,NONE,-0.115622271,NONE
ENSG00000148843,0.07958244,NONE,-0.015577852,NONE
ENSG00000150593,0.021793677,NONE,0.026923904,NONE
ENSG00000107438,0.873025135,UP,0.932389782,UP
ENSG00000186862,-0.490656546,Down,-0.273094655,DOWN
ENSG00000165650,0.349020321,UP,0.181232338,NONE
ENSG00000171314,0.261643373,NONE,0.001188031,NONE
ENSG00000230224,-0.003612816,NONE,-0.389755482,DOWN
ENSG00000155252,-0.233315514,NONE,-0.050387628,NONE
ENSG00000155629,0.617547623,UP,0.547678779,UP
ENSG00000107593,-0.035532632,NONE,-0.282918787,NONE
ENSG00000107679,-0.219704819,NONE,-0.109293043,NONE
ENSG00000203805,0.317533405,NONE,0.266830196,NONE
ENSG00000166169,-0.346386725,Down,-0.327185945,DOWN
ENSG00000175470,0.230546768,NONE,-0.042894779,NONE
ENSG00000148840,-0.002476975,NONE,-0.011659415,NONE
ENSG00000165672,0.174688839,NONE,0.153683653,NONE
ENSG00000119973,-0.606000858,NONE,-0.739395743,DOWN
ENSG00000059915,-0.093264518,NONE,-0.069592091,NONE
ENSG00000179988,0.161976048,NONE,-0.22347207,NONE
ENSG00000132334,0.007326015,NONE,-0.064372009,NONE
ENSG00000171813,-0.039564527,NONE,0.004838208,NONE
ENSG00000119943,-0.095177513,NONE,-0.002751855,NONE
ENSG00000166024,0.165726097,NONE,0.09253063,NONE
ENSG00000107560,0.152308762,NONE,0.053398025,NONE
ENSG00000203867,0.003766404,NONE,-0.206419708,NONE
ENSG00000148908,0.243146311,NONE,-0.009916245,NONE
ENSG00000269609,-0.082703682,NONE,-0.219611014,NONE
ENSG00000236552,-0.004512063,NONE,-0.038862253,NONE
ENSG00000220842,NA,NA,NA,NA
ENSG00000228195,NA,NA,NA,NA
ENSG00000052749,-0.044634736,NONE,-0.131221228,NONE
ENSG00000214279,-0.762406135,Down,-0.652231389,DOWN
ENSG00000099194,-0.077346032,NONE,0.109322748,NONE
ENSG00000107651,-0.218068711,NONE,-0.136727588,NONE
ENSG00000075826,0.004287436,NONE,-0.10956021,NONE
ENSG00000095539,-0.151362832,NONE,-0.079822254,NONE
ENSG00000156384,-0.25734397,NONE,-0.090797536,NONE
ENSG00000120057,-0.271538822,NONE,0.038849601,NONE
ENSG00000156398,-0.350451889,Down,-0.429276214,DOWN
ENSG00000107819,-0.149890384,NONE,-0.14562832,NONE
ENSG00000183605,-0.16549645,NONE,-0.050550011,NONE
ENSG00000107957,0.161265894,NONE,-0.162038619,NONE
ENSG00000108061,0.053807613,NONE,-0.046002124,NONE
ENSG00000187164,-0.090558994,NONE,-0.12707423,NONE
ENSG00000155287,-0.120375637,NONE,0.114935949,NONE
ENSG00000119906,-0.115824757,NONE,0.010138867,NONE
ENSG00000187122,-0.060959428,NONE,-0.204106712,NONE
ENSG00000065613,0.07060089,NONE,0.024585785,NONE
ENSG00000108055,0.385492208,UP,0.246895417,NONE
ENSG00000119953,0.062311243,NONE,0.005214152,NONE
ENSG00000212464,NA,NA,NA,NA
ENSG00000095637,-0.019655024,NONE,0.433579597,UP
ENSG00000108018,-0.406705057,Down,-0.346896702,DOWN
ENSG00000156395,-0.357692492,Down,-0.440714563,DOWN
ENSG00000203772,-0.157765449,NONE,-0.175958236,NONE
ENSG00000165752,0.016154633,NONE,-0.144446152,NONE
ENSG00000107960,0.197320858,NONE,-0.037313666,NONE
ENSG00000107882,-0.000912242,NONE,0.174135326,NONE
ENSG00000171772,-0.53537509,Down,-0.427120614,DOWN
ENSG00000138162,0.028395368,NONE,-0.085913427,NONE
ENSG00000148835,0.072906251,NONE,0.060668061,NONE
ENSG00000176769,-0.313557307,NONE,-0.504764009,DOWN
ENSG00000148737,-0.112660138,NONE,0.210315721,NONE
ENSG00000119977,-0.167137369,NONE,0.127439795,NONE
ENSG00000095627,NA,NA,NA,NA
ENSG00000151923,-0.024544039,NONE,0.110354293,NONE
ENSG00000095587,-0.134091235,NONE,-0.243914855,NONE
ENSG00000077147,0.093947043,NONE,0.148152801,NONE
ENSG00000171206,0.195039937,NONE,0.408255112,UP
ENSG00000165832,0.006194617,NONE,-0.219809851,NONE
ENSG00000130640,0.008591893,NONE,-0.138352371,NONE
ENSG00000107815,0.299728541,UP,0.196153656,NONE
ENSG00000165886,-0.111847141,NONE,0.417830441,UP
ENSG00000188690,-0.38952048,Down,-0.23271232,NONE
ENSG00000148704,-0.192177706,NONE,-1.119610965,DOWN
ENSG00000151532,0.288875276,UP,-0.052472988,NONE
ENSG00000165816,0.256606166,NONE,0.448783575,UP
ENSG00000166272,0.146752172,NONE,0.3875231,UP
ENSG00000120008,-0.172532095,NONE,0.020452639,NONE
ENSG00000227165,-0.205293649,NONE,-0.428458378,DOWN
ENSG00000108039,-0.113444824,NONE,-0.004099399,NONE
ENSG00000171307,-0.054526042,NONE,-0.001797516,NONE
ENSG00000023041,-0.128085959,NONE,-0.039186127,NONE
ENSG00000155256,-0.138829317,NONE,-0.109422056,NONE
ENSG00000198546,0.128120629,NONE,0.031594314,NONE
ENSG00000177853,-0.049686571,NONE,-0.002789927,NONE
ENSG00000019995,0.563692805,UP,0.058830252,NONE
ENSG00000006071,-0.13182986,NONE,-0.328008745,DOWN
ENSG00000148926,0.525222353,NONE,0.511304026,NONE
ENSG00000166452,-0.082303794,NONE,0.043288959,NONE
ENSG00000133805,-0.28761912,Down,-0.20150861,NONE
ENSG00000171714,-0.020384374,NONE,0.021367273,NONE
ENSG00000280759,NA,NA,NA,NA
ENSG00000166313,0.098220879,NONE,-0.053250597,NONE
ENSG00000132254,0.010675762,NONE,-0.065678808,NONE
ENSG00000133794,0.243592049,NONE,0.175071952,NONE
ENSG00000129744,NA,NA,NA,NA
ENSG00000182272,0.056688059,NONE,0.201659891,NONE
ENSG00000177951,-0.167763325,NONE,0.025792256,NONE
ENSG00000174672,-0.165382864,NONE,-0.110359951,NONE
ENSG00000148925,0.004952205,NONE,-0.10838088,NONE
ENSG00000180878,0.665550811,UP,0.091365323,NONE
ENSG00000110696,0.084825569,NONE,-0.034010535,NONE
ENSG00000110680,NA,NA,NA,NA
ENSG00000278191,NA,NA,NA,NA
ENSG00000170955,-0.176033501,NONE,-0.023882688,NONE
ENSG00000110148,-0.561696263,Down,-0.525769508,DOWN
ENSG00000177697,-0.119073391,NONE,0.496421516,UP
ENSG00000110651,-0.045101405,NONE,0.361990858,UP
ENSG00000273707,NA,NA,NA,NA
ENSG00000184524,-0.396930998,Down,-0.175299191,NONE
ENSG00000177830,-0.138335527,NONE,-0.168014533,NONE
ENSG00000129749,0.022794582,NONE,-0.028209595,NONE
ENSG00000129083,0.131913036,NONE,0.181694605,NONE
ENSG00000177685,-0.213485057,NONE,0.163245183,NONE
ENSG00000254598,NA,NA,NA,NA
ENSG00000198730,0.081881332,NONE,0.145400097,NONE
ENSG00000117984,-0.017541159,NONE,0.136266891,NONE
ENSG00000166394,-0.0222361,NONE,-0.063970568,NONE
ENSG00000186104,-0.073375229,NONE,-0.214657634,NONE
ENSG00000166341,0.138501013,NONE,0.522856771,UP
ENSG00000177030,-0.191320118,NONE,-0.091890397,NONE
ENSG00000184014,-0.037918466,NONE,0.146646382,NONE
ENSG00000050165,0.108943124,NONE,0.316827277,UP
ENSG00000179532,-0.324409161,Down,-0.048014063,NONE
ENSG00000069696,-0.163219518,NONE,-0.391543022,DOWN
ENSG00000273793,NA,NA,NA,NA
ENSG00000175390,-0.206919443,NONE,-0.150966042,NONE
ENSG00000110321,0.170351532,NONE,0.184515535,NONE
ENSG00000177106,-0.159870936,NONE,0.098459949,NONE
ENSG00000051009,-0.096318543,NONE,-0.201047437,NONE
ENSG00000183161,-0.213189327,NONE,0.006909327,NONE
ENSG00000197601,-0.141574961,NONE,-0.087743056,NONE
ENSG00000110328,0.100110351,NONE,0.093490379,NONE
ENSG00000148935,0.08999042,NONE,-0.047424276,NONE
ENSG00000177225,-0.140007552,NONE,-0.104718371,NONE
ENSG00000110768,-0.130284454,NONE,-0.196205165,NONE
ENSG00000254838,NA,NA,NA,NA
ENSG00000130600,NA,NA,NA,NA
ENSG00000244734,-0.590622258,NONE,-0.215061077,NONE
ENSG00000223609,NA,NA,NA,NA
ENSG00000213934,NA,NA,NA,NA
ENSG00000110756,-0.057371179,NONE,0.023194421,NONE
ENSG00000110169,-0.265433236,NONE,-0.652371893,DOWN
ENSG00000276536,NA,NA,NA,NA
ENSG00000109854,0.175528262,NONE,0.17643398,NONE
ENSG00000185885,0.729063916,UP,0.789884867,UP
ENSG00000244242,-0.452212127,Down,-0.288275378,DOWN
ENSG00000185201,0.71207723,UP,0.905024423,UP
ENSG00000142089,0.516497235,UP,0.757752586,UP
ENSG00000167244,0.421670195,NONE,0.533641448,UP
ENSG00000179057,-0.005113225,NONE,-0.120352636,NONE
ENSG00000166333,NA,NA,NA,NA
ENSG00000254647,NA,NA,NA,NA
ENSG00000205339,0.160433941,NONE,-0.015515003,NONE
ENSG00000276561,NA,NA,NA,NA
ENSG00000129159,0.119174506,NONE,-0.115829202,NONE
ENSG00000187486,0.194954103,NONE,-0.008110449,NONE
ENSG00000269821,-0.215958716,NONE,-0.217467892,NONE
ENSG00000134333,0.192540984,NONE,0.007673909,NONE
ENSG00000166800,0.42850276,UP,0.143745159,NONE
ENSG00000166796,NA,NA,NA,NA
ENSG00000166407,0.401214162,UP,0.217604222,NONE
ENSG00000273831,NA,NA,NA,NA
ENSG00000130592,0.229998579,NONE,0.416441951,NONE
ENSG00000133800,1.195634874,UP,1.050158752,UP
ENSG00000133816,-0.086899867,NONE,-0.262913303,NONE
ENSG00000282810,NA,NA,NA,NA
ENSG00000182208,0.044362923,NONE,-0.013460825,NONE
ENSG00000183695,NA,NA,NA,NA
ENSG00000158042,0.060027583,NONE,-0.042473997,NONE
ENSG00000214026,-0.289668648,Down,-0.154979967,NONE
ENSG00000072952,-0.062734492,NONE,0.689033112,UP
ENSG00000255823,-0.568684566,Down,-0.054470208,NONE
ENSG00000117983,NA,NA,NA,NA
ENSG00000273562,NA,NA,NA,NA
ENSG00000166833,-0.196495657,NONE,0.267794934,UP
ENSG00000255043,NA,NA,NA,NA
ENSG00000188211,0.354748391,UP,-0.421068811,DOWN
ENSG00000165973,0.472006915,UP,-0.47936187,DOWN
ENSG00000276780,NA,NA,NA,NA
ENSG00000158077,NA,NA,NA,NA
ENSG00000174885,NA,NA,NA,NA
ENSG00000175352,-0.27267318,NONE,-0.624514791,DOWN
ENSG00000070081,-0.03834592,NONE,-0.020986789,NONE
ENSG00000110713,0.043908504,NONE,0.098573796,NONE
ENSG00000183801,0.001112945,NONE,0.55112731,UP
